FID,Field1,x,y,WPreyD,Rgd,Alt
648,2888,8694000,3740610,0.2500000,48.8568993,4514.0000000
649,2889,8694500,3740610,0.2500000,47.2757988,4842.0000000
650,2890,8695000,3740610,0.2500000,59.6656990,5146.0000000
651,2891,8695500,3740610,0.2500000,23.6854000,4995.0000000
652,2892,8696000,3740610,0.2500000,20.6882000,4924.0000000
653,2893,8696500,3740610,0.2500000,49.7192001,5097.0000000
655,2895,8697500,3740610,0.2500000,33.7193985,5371.0000000
656,2896,8698000,3740610,0.2500000,23.5372009,5245.0000000
657,2897,8698500,3740610,0.2500000,51.0098000,5114.0000000
658,2898,8699000,3740610,0.2500000,25.8456993,4957.0000000
659,2899,8699500,3740610,0.2500000,50.3089981,4797.0000000
660,2900,8700000,3740610,0.2500000,19.6723003,4601.0000000
661,2901,8700500,3740610,0.2500000,32.6955986,4491.0000000
662,2902,8701000,3740610,0.2500000,46.4865990,4350.0000000
663,2903,8701500,3740610,0.2500000,50.5172997,4555.0000000
664,2904,8702000,3740610,0.2500000,26.1916008,4809.0000000
665,2905,8702500,3740610,0.2500000,51.0098000,4764.0000000
666,2906,8703000,3740610,0.2500000,97.2419968,4994.0000000
667,2907,8703500,3740610,0.2500000,62.9762001,5332.0000000
668,2908,8704000,3740610,0.2500000,40.0998993,5321.0000000
669,2909,8704500,3740610,0.2500000,44.6318016,5158.0000000
670,2910,8705000,3740610,0.2500000,35.3977013,5113.0000000
671,2911,8705500,3740610,0.2500000,61.1882019,5027.0000000
672,2912,8706000,3740610,0.2499370,34.0293999,4906.0000000
673,2913,8706500,3740610,0.2496210,54.6716995,4993.0000000
674,2914,8707000,3740610,0.2491800,30.3314991,5091.0000000
675,2915,8707500,3740610,0.2486120,42.2256012,5157.0000000
676,2916,8708000,3740610,0.2479810,54.6167984,4951.0000000
677,2917,8708500,3740610,0.2473330,31.0482998,4829.0000000
678,2918,8709000,3740610,0.2465500,36.7560005,4757.0000000
679,2919,8709500,3740610,0.2457280,15.3297005,4613.0000000
680,2920,8710000,3740610,0.2448200,35.1426010,4548.0000000
681,2921,8710500,3740610,0.2438460,25.5342999,4387.0000000
682,2922,8711000,3740610,0.2428770,19.0526009,4264.0000000
683,2923,8711500,3740610,0.2418600,32.8329010,4122.0000000
684,2924,8712000,3740610,0.2408630,13.6747999,4062.0000000
685,2925,8712500,3740610,0.2398520,19.3906994,4085.0000000
686,2926,8713000,3740610,0.2388970,15.6204996,4160.0000000
687,2927,8713500,3740610,0.2379530,18.7616997,4296.0000000
688,2928,8714000,3740610,0.2370200,85.3171005,4432.0000000
689,2929,8714500,3740610,0.2361280,81.7313004,4301.0000000
690,2930,8715000,3740610,0.2352680,16.7929001,4109.0000000
691,2931,8715500,3740610,0.2343400,58.1549988,4364.0000000
692,2932,8716000,3740610,0.2335000,29.1033001,4554.0000000
693,2933,8716500,3740610,0.2328720,46.5295982,4743.0000000
694,2934,8717000,3740610,0.2322860,60.9836006,5062.0000000
704,3075,8682000,3741110,0.2512500,54.1017990,5368.0000000
706,3077,8683000,3741110,0.2504490,102.8980026,5378.0000000
707,3078,8683500,3741110,0.2502150,39.1408005,5057.0000000
708,3079,8684000,3741110,0.2500000,38.9487000,5107.0000000
709,3080,8684500,3741110,0.2500000,28.1247005,5441.0000000
710,3081,8685000,3741110,0.2500000,25.7681999,5263.0000000
711,3082,8685500,3741110,0.2500000,38.3927002,5110.0000000
712,3083,8686000,3741110,0.2501800,66.9776001,5197.0000000
713,3084,8686500,3741110,0.2503490,31.7805004,4979.0000000
714,3085,8687000,3741110,0.2505110,28.3019009,4762.0000000
715,3086,8687500,3741110,0.2506670,44.0113983,4455.0000000
716,3087,8688000,3741110,0.2508130,39.4715004,4306.0000000
717,3088,8688500,3741110,0.2507940,25.7681999,4179.0000000
718,3089,8689000,3741110,0.2507780,51.7397003,4184.0000000
719,3090,8689500,3741110,0.2507600,70.9225006,4311.0000000
720,3091,8690000,3741110,0.2507460,46.2601013,4273.0000000
721,3092,8690500,3741110,0.2507330,65.6125031,3792.0000000
722,3093,8691000,3741110,0.2505760,6.9281998,3646.0000000
723,3094,8691500,3741110,0.2502830,15.3297005,3712.0000000
724,3095,8692000,3741110,0.2501380,15.1658001,3794.0000000
725,3096,8692500,3741110,0.2500000,31.0965996,3930.0000000
726,3097,8693000,3741110,0.2501340,39.3954010,4162.0000000
727,3098,8693500,3741110,0.2500000,64.7147980,4428.0000000
728,3099,8694000,3741110,0.2500000,85.7379990,4704.0000000
729,3100,8694500,3741110,0.2500000,72.7805023,4861.0000000
730,3101,8695000,3741110,0.2500000,32.0312004,5079.0000000
731,3102,8695500,3741110,0.2500000,20.3223991,4875.0000000
732,3103,8696000,3741110,0.2500000,29.7152996,4897.0000000
733,3104,8696500,3741110,0.2500000,46.4435005,5185.0000000
735,3106,8697500,3741110,0.2500000,27.8029003,5343.0000000
736,3107,8698000,3741110,0.2500000,35.7070999,5171.0000000
737,3108,8698500,3741110,0.2500000,45.6399002,5084.0000000
738,3109,8699000,3741110,0.2500000,34.1467018,4919.0000000
739,3110,8699500,3741110,0.2500000,20.2730999,4786.0000000
740,3111,8700000,3741110,0.2500000,18.7350006,4669.0000000
741,3112,8700500,3741110,0.2500000,40.9634018,4486.0000000
742,3113,8701000,3741110,0.2500000,23.8955994,4242.0000000
743,3114,8701500,3741110,0.2500000,75.7099991,4519.0000000
744,3115,8702000,3741110,0.2500000,51.7494011,4496.0000000
745,3116,8702500,3741110,0.2500000,59.2284012,4731.0000000
746,3117,8703000,3741110,0.2500000,54.5894012,5016.0000000
747,3118,8703500,3741110,0.2500000,55.3534012,5093.0000000
748,3119,8704000,3741110,0.2500000,53.6562996,4994.0000000
749,3120,8704500,3741110,0.2500000,66.0832977,5050.0000000
750,3121,8705000,3741110,0.2500000,40.7430992,4869.0000000
751,3122,8705500,3741110,0.2500000,60.6217995,4787.0000000
752,3123,8706000,3741110,0.2497480,22.7376003,4782.0000000
753,3124,8706500,3741110,0.2493690,45.4313011,4973.0000000
754,3125,8707000,3741110,0.2487380,29.7658005,5181.0000000
755,3126,8707500,3741110,0.2481070,40.8167000,5098.0000000
756,3127,8708000,3741110,0.2474760,20.3223991,4872.0000000
757,3128,8708500,3741110,0.2467820,38.8330002,4732.0000000
758,3129,8709000,3741110,0.2459620,53.2352982,4550.0000000
759,3130,8709500,3741110,0.2451270,23.2593994,4517.0000000
760,3131,8710000,3741110,0.2442040,16.0935001,4392.0000000
761,3132,8710500,3741110,0.2432040,46.6153984,4257.0000000
762,3133,8711000,3741110,0.2422110,34.8568001,4141.0000000
763,3134,8711500,3741110,0.2412460,27.6585999,4052.0000000
764,3135,8712000,3741110,0.2402410,25.5146999,4054.0000000
765,3136,8712500,3741110,0.2392250,21.1424007,4080.0000000
766,3137,8713000,3741110,0.2382310,24.9799995,4188.0000000
767,3138,8713500,3741110,0.2372860,16.2173004,4313.0000000
768,3139,8714000,3741110,0.2363320,33.6749001,4321.0000000
769,3140,8714500,3741110,0.2354620,56.0178986,4138.0000000
770,3141,8715000,3741110,0.2346030,6.6332502,4103.0000000
771,3142,8715500,3741110,0.2337720,58.0430984,4353.0000000
772,3143,8716000,3741110,0.2330560,63.7181015,4613.0000000
773,3144,8716500,3741110,0.2324510,70.2210999,4925.0000000
774,3145,8717000,3741110,0.2317800,48.4767990,5172.0000000
775,3146,8717500,3741110,0.2312360,45.3541985,5377.0000000
776,3147,8718000,3741110,0.2307270,53.5816994,5241.0000000
784,3284,8681000,3741610,0.2552830,52.5357018,5102.0000000
785,3285,8681500,3741610,0.2544970,45.5411987,5235.0000000
786,3286,8682000,3741610,0.2535960,37.7359009,5397.0000000
787,3287,8682500,3741610,0.2527810,58.2751999,5177.0000000
788,3288,8683000,3741610,0.2520510,60.1996994,5133.0000000
789,3289,8683500,3741610,0.2515690,26.6082993,4930.0000000
790,3290,8684000,3741610,0.2513210,32.9544983,5101.0000000
791,3291,8684500,3741610,0.2510910,35.9025993,5430.0000000
792,3292,8685000,3741610,0.2510570,34.9856987,5220.0000000
793,3293,8685500,3741610,0.2511970,24.7789993,5034.0000000
794,3294,8686000,3741610,0.2513280,110.5759964,5215.0000000
795,3295,8686500,3741610,0.2516260,59.2114983,5151.0000000
796,3296,8687000,3741610,0.2519050,62.7374992,4866.0000000
797,3297,8687500,3741610,0.2520230,47.9791985,4630.0000000
798,3298,8688000,3741610,0.2521370,57.4194984,4552.0000000
799,3299,8688500,3741610,0.2520900,78.4218979,4380.0000000
800,3300,8689000,3741610,0.2520510,35.0998993,4017.0000000
801,3301,8689500,3741610,0.2518770,56.8771019,4116.0000000
802,3302,8690000,3741610,0.2517140,74.8999023,3997.0000000
803,3303,8690500,3741610,0.2515440,35.3412018,3728.0000000
804,3304,8691000,3741610,0.2515170,17.6068001,3658.0000000
805,3305,8691500,3741610,0.2513560,14.9331999,3729.0000000
806,3306,8692000,3741610,0.2510700,19.1833000,3829.0000000
807,3307,8692500,3741610,0.2507920,23.3237991,3971.0000000
808,3308,8693000,3741610,0.2505230,56.4357986,4191.0000000
809,3309,8693500,3741610,0.2502580,66.3249969,4431.0000000
810,3310,8694000,3741610,0.2502550,73.3893967,4658.0000000
811,3311,8694500,3741610,0.2502520,40.4104004,4872.0000000
812,3312,8695000,3741610,0.2502520,42.2019005,4950.0000000
813,3313,8695500,3741610,0.2501260,15.7480001,4806.0000000
814,3314,8696000,3741610,0.2501260,40.1372986,4884.0000000
815,3315,8696500,3741610,0.2501260,44.7324982,5153.0000000
816,3316,8697000,3741610,0.2500000,41.5932999,5449.0000000
817,3317,8697500,3741610,0.2500000,40.3609009,5410.0000000
818,3318,8698000,3741610,0.2500000,33.4216003,5216.0000000
819,3319,8698500,3741610,0.2500000,41.1096001,5038.0000000
820,3320,8699000,3741610,0.2500000,48.7955017,4895.0000000
821,3321,8699500,3741610,0.2500000,39.7743988,4773.0000000
822,3322,8700000,3741610,0.2500000,51.8170013,4672.0000000
823,3323,8700500,3741610,0.2500000,43.8975983,4590.0000000
824,3324,8701000,3741610,0.2500000,22.6273994,4288.0000000
825,3325,8701500,3741610,0.2500000,36.1800995,4183.0000000
826,3326,8702000,3741610,0.2500000,73.4166031,4372.0000000
827,3327,8702500,3741610,0.2500000,67.7790985,4616.0000000
828,3328,8703000,3741610,0.2500000,60.5475006,4781.0000000
829,3329,8703500,3741610,0.2500000,32.6803017,4910.0000000
830,3330,8704000,3741610,0.2500000,21.4242992,4758.0000000
831,3331,8704500,3741610,0.2500000,36.0278015,4754.0000000
832,3332,8705000,3741610,0.2500000,59.6489983,4611.0000000
833,3333,8705500,3741610,0.2498740,44.1474991,4797.0000000
834,3334,8706000,3741610,0.2494950,35.4542007,4884.0000000
835,3335,8706500,3741610,0.2489910,50.0899010,5074.0000000
836,3336,8707000,3741610,0.2483600,24.7789993,5191.0000000
837,3337,8707500,3741610,0.2476660,49.4367981,4950.0000000
838,3338,8708000,3741610,0.2469720,51.6623993,4774.0000000
839,3339,8708500,3741610,0.2461510,42.7667999,4618.0000000
840,3340,8709000,3741610,0.2453310,43.1740990,4481.0000000
841,3341,8709500,3741610,0.2444480,49.6386986,4305.0000000
842,3342,8710000,3741610,0.2435650,37.5765991,4237.0000000
843,3343,8710500,3741610,0.2425710,46.4435005,4167.0000000
844,3344,8711000,3741610,0.2415110,38.5097008,3999.0000000
845,3345,8711500,3741610,0.2405230,12.2474003,4056.0000000
846,3346,8712000,3741610,0.2395020,17.6917992,4034.0000000
847,3347,8712500,3741610,0.2385030,22.1811008,4025.0000000
848,3348,8713000,3741610,0.2375000,18.6011009,4157.0000000
849,3349,8713500,3741610,0.2365480,17.5783997,4226.0000000
850,3350,8714000,3741610,0.2356410,58.5064011,4118.0000000
851,3351,8714500,3741610,0.2347910,4.2426400,4093.0000000
852,3352,8715000,3741610,0.2340160,22.2035999,4086.0000000
853,3353,8715500,3741610,0.2332790,90.5538025,4460.0000000
854,3354,8716000,3741610,0.2325860,59.3549004,4854.0000000
855,3355,8716500,3741610,0.2319180,25.9421997,5112.0000000
856,3356,8717000,3741610,0.2314490,16.5529003,5291.0000000
857,3357,8717500,3741610,0.2309280,17.8605995,5235.0000000
858,3358,8718000,3741610,0.2304440,33.4962997,5156.0000000
868,3494,8680500,3742110,0.2591570,45.2989998,5028.0000000
869,3495,8681000,3742110,0.2579550,45.5522003,5167.0000000
870,3496,8681500,3742110,0.2568820,44.1701012,5266.0000000
871,3497,8682000,3742110,0.2559180,86.0233002,5231.0000000
872,3498,8682500,3742110,0.2550730,40.4474983,5019.0000000
873,3499,8683000,3742110,0.2545070,71.4142990,4919.0000000
874,3500,8683500,3742110,0.2539820,23.6431999,4929.0000000
875,3501,8684000,3742110,0.2536520,60.9343987,5143.0000000
876,3502,8684500,3742110,0.2533760,16.4923992,5440.0000000
877,3503,8685000,3742110,0.2532650,37.1618004,5261.0000000
878,3504,8685500,3742110,0.2533330,36.0415993,4979.0000000
879,3505,8686000,3742110,0.2534110,60.8605003,4837.0000000
880,3506,8686500,3742110,0.2534980,76.3675003,4866.0000000
881,3507,8687000,3742110,0.2534330,71.7496033,4856.0000000
882,3508,8687500,3742110,0.2535160,58.9575996,4877.0000000
883,3509,8688000,3742110,0.2535970,52.7447014,4730.0000000
884,3510,8688500,3742110,0.2535460,66.2873001,4390.0000000
885,3511,8689000,3742110,0.2535090,54.4701996,4096.0000000
886,3512,8689500,3742110,0.2533220,25.6320000,3830.0000000
887,3513,8690000,3742110,0.2532760,35.9721985,3806.0000000
888,3514,8690500,3742110,0.2530980,43.0812988,3645.0000000
889,3515,8691000,3742110,0.2529240,26.8701000,3650.0000000
890,3516,8691500,3742110,0.2527540,24.5967007,3744.0000000
891,3517,8692000,3742110,0.2525970,32.8176994,3904.0000000
892,3518,8692500,3742110,0.2523150,38.0919991,4155.0000000
893,3519,8693000,3742110,0.2520450,37.6562996,4281.0000000
894,3520,8693500,3742110,0.2517780,51.6139984,4537.0000000
895,3521,8694000,3742110,0.2515240,54.4701996,4930.0000000
896,3522,8694500,3742110,0.2513970,42.1306992,5050.0000000
897,3523,8695000,3742110,0.2512660,34.9856987,4905.0000000
898,3524,8695500,3742110,0.2511360,24.5153008,4717.0000000
899,3525,8696000,3742110,0.2510090,36.4966011,4812.0000000
900,3526,8696500,3742110,0.2507570,45.2216988,5056.0000000
901,3527,8697000,3742110,0.2506310,83.7078018,5307.0000000
902,3528,8697500,3742110,0.2503790,48.3424988,5293.0000000
903,3529,8698000,3742110,0.2502520,44.5084000,5320.0000000
904,3530,8698500,3742110,0.2501260,18.2483006,5151.0000000
905,3531,8699000,3742110,0.2500000,35.2704010,4983.0000000
906,3532,8699500,3742110,0.2500000,42.4028015,4925.0000000
907,3533,8700000,3742110,0.2500000,55.2540016,4839.0000000
908,3534,8700500,3742110,0.2500000,83.5523987,4621.0000000
909,3535,8701000,3742110,0.2500000,38.1576004,4420.0000000
910,3536,8701500,3742110,0.2500000,36.3456001,4227.0000000
911,3537,8702000,3742110,0.2500000,36.4417000,4257.0000000
912,3538,8702500,3742110,0.2500000,51.9519005,4522.0000000
913,3539,8703000,3742110,0.2500000,7.3484702,4778.0000000
914,3540,8703500,3742110,0.2500000,37.3497009,4674.0000000
915,3541,8704000,3742110,0.2500000,49.7293015,4557.0000000
916,3542,8704500,3742110,0.2500000,45.0887985,4474.0000000
917,3543,8705000,3742110,0.2500000,60.9015999,4711.0000000
918,3544,8705500,3742110,0.2496850,25.8843994,4892.0000000
919,3545,8706000,3742110,0.2492430,42.4028015,5018.0000000
920,3546,8706500,3742110,0.2486120,45.6288986,5203.0000000
921,3547,8707000,3742110,0.2479180,47.5605011,5061.0000000
922,3548,8707500,3742110,0.2471610,56.5331993,4792.0000000
923,3549,8708000,3742110,0.2463410,43.0000000,4649.0000000
924,3550,8708500,3742110,0.2455210,10.3922997,4552.0000000
925,3551,8709000,3742110,0.2446370,30.9030991,4372.0000000
926,3552,8709500,3742110,0.2437540,25.4557991,4144.0000000
927,3553,8710000,3742110,0.2428080,30.9515991,4082.0000000
928,3554,8710500,3742110,0.2417980,34.1759987,3972.0000000
929,3555,8711000,3742110,0.2408520,38.3535995,3851.0000000
930,3556,8711500,3742110,0.2398400,51.9133987,3885.0000000
931,3557,8712000,3742110,0.2388030,27.8568001,4081.0000000
932,3558,8712500,3742110,0.2377630,11.8322001,4116.0000000
933,3559,8713000,3742110,0.2368230,37.6696014,4122.0000000
934,3560,8713500,3742110,0.2358700,16.5529003,4118.0000000
935,3561,8714000,3742110,0.2350350,5.6568499,4078.0000000
936,3562,8714500,3742110,0.2341730,14.3874998,4083.0000000
937,3563,8715000,3742110,0.2334330,66.5958023,4323.0000000
938,3564,8715500,3742110,0.2327130,36.3042984,4645.0000000
939,3565,8716000,3742110,0.2321050,82.4620972,4923.0000000
940,3566,8716500,3742110,0.2315320,53.9537010,5143.0000000
941,3567,8717000,3742110,0.2310810,48.0937004,5097.0000000
942,3568,8717500,3742110,0.2305740,37.8945999,5104.0000000
943,3569,8718000,3742110,0.2302050,77.0908966,5026.0000000
944,3570,8718500,3742110,0.2300000,74.9933014,4839.0000000
945,3571,8719000,3742110,0.2300000,51.6043015,4614.0000000
953,3703,8679500,3742610,0.2646990,47.7703018,4848.0000000
954,3704,8680000,3742610,0.2632570,64.1793976,4973.0000000
955,3705,8680500,3742610,0.2617390,57.1402016,5212.0000000
956,3706,8681000,3742610,0.2603090,78.3900986,5139.0000000
957,3707,8681500,3742610,0.2592160,45.7602005,5109.0000000
958,3708,8682000,3742610,0.2582240,23.3237991,4939.0000000
959,3709,8682500,3742610,0.2575340,50.7839012,4850.0000000
960,3710,8683000,3742610,0.2569260,27.6406002,4729.0000000
961,3711,8683500,3742610,0.2563870,37.4700012,4982.0000000
962,3712,8684000,3742610,0.2559920,28.4955997,5203.0000000
963,3713,8684500,3742610,0.2558040,93.6856003,5335.0000000
964,3714,8685000,3742610,0.2556700,41.7492981,5255.0000000
965,3715,8685500,3742610,0.2555220,62.8092003,5025.0000000
966,3716,8686000,3742610,0.2555470,24.5764008,4703.0000000
967,3717,8686500,3742610,0.2554480,76.7528992,4606.0000000
968,3718,8687000,3742610,0.2553520,40.0749016,4567.0000000
969,3719,8687500,3742610,0.2552780,62.0000000,4526.0000000
970,3720,8688000,3742610,0.2552230,94.6414032,4547.0000000
971,3721,8688500,3742610,0.2551700,60.3489990,4272.0000000
972,3722,8689000,3742610,0.2551010,49.2747002,4009.0000000
973,3723,8689500,3742610,0.2551830,37.0000000,3751.0000000
974,3724,8690000,3742610,0.2550000,15.8745003,3684.0000000
975,3725,8690500,3742610,0.2548210,10.4403000,3606.0000000
976,3726,8691000,3742610,0.2546450,16.9410992,3680.0000000
977,3727,8691500,3742610,0.2544730,25.8069992,3774.0000000
978,3728,8692000,3742610,0.2543310,38.7426987,3961.0000000
979,3729,8692500,3742610,0.2541900,71.6169968,4198.0000000
980,3730,8693000,3742610,0.2539360,84.7643967,4522.0000000
981,3731,8693500,3742610,0.2536830,109.0370026,4773.0000000
982,3732,8694000,3742610,0.2533020,28.0890999,4971.0000000
983,3733,8694500,3742610,0.2529210,35.7770996,4899.0000000
984,3734,8695000,3742610,0.2526670,45.4752998,4729.0000000
985,3735,8695500,3742610,0.2524050,24.6982002,4615.0000000
986,3736,8696000,3742610,0.2521450,42.0000000,4725.0000000
987,3737,8696500,3742610,0.2518930,42.1069984,5056.0000000
988,3738,8697000,3742610,0.2515140,58.1377983,5009.0000000
989,3739,8697500,3742610,0.2512620,50.7149010,4924.0000000
990,3740,8698000,3742610,0.2508830,53.9444008,5115.0000000
991,3741,8698500,3742610,0.2506310,60.5723000,5221.0000000
992,3742,8699000,3742610,0.2503790,87.7496033,5178.0000000
993,3743,8699500,3742610,0.2501260,45.2547989,5036.0000000
994,3744,8700000,3742610,0.2500000,54.8179016,4865.0000000
995,3745,8700500,3742610,0.2500000,66.9925003,4512.0000000
996,3746,8701000,3742610,0.2500000,85.5569992,4342.0000000
997,3747,8701500,3742610,0.2500000,37.9737015,4123.0000000
998,3748,8702000,3742610,0.2500000,40.4227982,4317.0000000
999,3749,8702500,3742610,0.2500000,29.5466003,4615.0000000
