"","FID","Field1","WPreyD","Rgd","Alt","StdAlt","StdRgd","StdWPreyD","D.0"
"9495",11345,19351,0.58,42.2374001,4858,0.15965023437434,0.0638883809649674,1.64313126737149,0.00010682209935999
"9496",11346,19352,0.58,14.6629,4983,0.405254621372426,-1.2321761930949,1.64313126737149,0.00010682209935999
"9497",11347,19353,0.58,56.964901,4995,0.428832642524243,0.756114608519489,1.64313126737149,0.00010682209935999
"9498",11348,19354,0.58,22.9129009,4903,0.248067813693651,-0.844407281104649,1.64313126737149,0.00010682209935999
"9499",11349,19355,0.58,24.5764008,4998,0.434727147812197,-0.766218980989568,1.64313126737149,0.00010682209935999
"9500",11350,19356,0.58,27.8747005,5106,0.646929338178544,-0.611191351103277,1.64313126737149,0.00010682209935999
"9501",11351,19357,0.58,31.7805004,5173,0.778573289609519,-0.427609822321308,1.64313126737149,0.00010682209935999
"9502",11352,19358,0.58,29.6142006,5269,0.96719745882405,-0.529430867757884,1.64313126737149,0.00010682209935999
"9503",11353,19359,0.58,18.6278992,5448,1.31890294100531,-1.04581216181022,1.64313126737149,0.00010682209935999
"9504",11361,19367,0.58,41.1217995,5429,1.2815710741816,0.0114526011243048,1.64313126737149,0.00010682209935999
"9505",11362,19368,0.58,23.4094009,5309,1.04579086266344,-0.821070645492505,1.64313126737149,0.00010682209935999
"9506",11363,19369,0.58,69.8498001,5363,1.15189195784661,1.36173433701081,1.64313126737149,0.00010682209935999
"9507",11364,19370,0.58,36.4006004,5319,1.06543921362328,-0.210454555067198,1.64313126737149,0.00010682209935999
"9508",11365,19371,0.58,33.0908012,5180,0.792327135281412,-0.366022687755547,1.64313126737149,0.00010682209935999
"9509",11366,19372,0.58,40.2741013,5428,1.27960623908562,-0.0283911531606303,1.64313126737149,0.00010682209935999
"9510",11371,19377,0.58,47.5289001,5428,1.27960623908562,0.312600983868611,1.64313126737149,0.00010682209935999
"9511",11372,19378,0.58,41.0121994,5237,0.904322735752539,0.0063011457431274,1.64313126737149,0.00010682209935999
"9512",11373,19379,0.58,46.4650002,4985,0.409184291564396,0.262595255179595,1.64313126737149,0.00010682209935999
"9513",11374,19380,0.58,52.0769005,4755,-0.0427277805120842,0.526367405013997,1.64313126737149,0.00010682209935999
"9514",11375,19381,0.58,36.8511009,4484,-0.575198091523937,-0.189280001166718,1.64313126737149,0.00010682209935999
"9515",11376,19382,0.58,35.9860992,4485,-0.573233256427952,-0.229937059528822,1.64313126737149,0.00010682209935999
"9516",11377,19383,0.58,35.9583015,4714,-0.123286019447457,-0.231243615008693,1.64313126737149,0.00010682209935999
"9517",11378,19384,0.58,43.7720985,4881,0.204841441581988,0.136022715980758,1.64313126737149,0.00010682209935999
"9518",11379,19385,0.58,36.0694008,4952,0.344344733396901,-0.226021693798493,1.64313126737149,0.00010682209935999
"9519",11380,19386,0.58,78.3326035,4927,0.295223855997284,1.76044549897507,1.64313126737149,0.00010682209935999
"9520",11381,19387,0.58,71.5192032,4957,0.354168908876824,1.44020010102789,1.64313126737149,0.00010682209935999
"9521",11382,19388,0.58,45.7275009,5211,0.853237023256937,0.227931101245434,1.64313126737149,0.00010682209935999
"9522",11383,19389,0.58,18.5202999,5295,1.01828317131965,-1.0508695750151,1.64313126737149,0.00010682209935999
"9523",11384,19390,0.58,50.1497993,5136,0.705874391058085,0.435789240880814,1.64313126737149,0.00010682209935999
"9524",11385,19391,0.58,38.6264,4962,0.363993084356748,-0.105836882940601,1.64313126737149,0.00010682209935999
"9525",11386,19392,0.577792,41.5932999,4878,0.198946936294033,0.03361419835649,1.632886466603,0.000106204660935474
"9526",11387,19393,0.573375,47.2546005,4738,-0.076129977143824,0.299708275280984,1.61239222521059,0.000104980194343735
"9527",11388,19394,0.567855,35.1567993,4786,0.0181821074634414,-0.268916051632523,1.58678022328935,0.000103469783939238
"9528",11389,19395,0.56123,20.4206009,4717,-0.117391514159503,-0.96155108158027,1.55604118112845,0.000101685682005178
"9529",11390,19396,0.553502,44.5870018,4763,-0.0270090997442066,0.174325034956052,1.52018437843871,9.96433783245693e-05
"9530",11391,19397,0.545773,26.8887005,4876,0.195017266102064,-0.657535606316921,1.48432293589356,9.76418368970947e-05
"9531",11392,19398,0.535968,35.832901,4601,-0.345312385293727,-0.237137725329097,1.43882915349542,9.51604333538335e-05
"9532",11393,19399,0.526154,38.0657005,4418,-0.704877207858927,-0.132191041892084,1.3932936123985,9.27398991999529e-05
"9533",11394,19400,0.516364,46.5080986,4576,-0.394433262693345,0.264620978555761,1.34786942783167,9.03866295971471e-05
"9534",11395,19401,0.506654,25.1196995,4603,-0.341382715101758,-0.740682699437803,1.30281643169847,8.81115782187785e-05
"9535",11396,19402,0.499336,21.0713005,4705,-0.140969535311319,-0.930966712077415,1.26886196973115,8.64348921532449e-05
"9536",11397,19403,0.492134,16.0935001,4653,-0.243140960302523,-1.16493471627637,1.23544573099261,8.48159381801732e-05
"9537",11398,19404,0.484545,36.7422981,4644,-0.260824476166385,-0.194393981624283,1.20023386820633,8.31427900152738e-05
"9538",11399,19405,0.477772,41.5811996,4674,-0.201879423286844,0.0330454565802611,1.16880812744319,8.16774386195972e-05
"9539",11400,19406,0.470984,32.9393005,4717,-0.117391514159503,-0.37314356717324,1.13731278884874,8.02347535733307e-05
"9540",11409,19433,0.01,31.2730007,4143,-1.24520685925472,-0.45146346899235,-1.00158632232148,2.3919644967123e-05
"9541",11410,19434,0.01,101.7350006,4165,-1.20198048714305,2.86041168945521,-1.00158632232148,2.3919644967123e-05
"9542",11411,19435,0.01,127.0080032,4239,-1.05658269004019,4.04830061694959,-1.00158632232148,2.3919644967123e-05
"9543",11412,19436,0.01,79.9311981,4102,-1.32576509819009,1.83558310153648,-1.00158632232148,2.3919644967123e-05
"9544",11413,19437,0.01,33.0606003,3945,-1.63424420825969,-0.3674421991321,-1.00158632232148,2.3919644967123e-05
"9545",11414,19438,0.01,23.3024006,3900,-1.722661787579,-0.826099904327329,-1.00158632232148,2.3919644967123e-05
"9546",11415,19439,0.01,14.3527002,3925,-1.67354091017938,-1.24675629319472,-1.00158632232148,2.3919644967123e-05
"9547",11416,19440,0.01,10.2469997,3922,-1.67943541546734,-1.43973360739632,-1.00158632232148,2.3919644967123e-05
"9548",11417,19441,0.01,9,3928,-1.66764640489143,-1.49834544547759,-1.00158632232148,2.3919644967123e-05
"9549",11418,19442,0.01,9.6436501,3941,-1.64210354864363,-1.4680924185986,-1.00158632232148,2.3919644967123e-05
"9550",11419,19443,0.01,13.4164,3947,-1.63031453806772,-1.29076454413324,-1.00158632232148,2.3919644967123e-05
"9551",11420,19444,0.01,7.7459698,3950,-1.62442003277976,-1.55728773313927,-1.00158632232148,2.3919644967123e-05
"9552",11421,19445,0.01,11.7473001,3964,-1.59691234143598,-1.36921605705684,-1.00158632232148,2.3919644967123e-05
"9553",11422,19446,0.01,8.5439997,3951,-1.62245519768378,-1.51977850255741,-1.00158632232148,2.3919644967123e-05
"9554",11423,19447,0.01,11.3136997,3954,-1.61656069239583,-1.38959626760282,-1.00158632232148,2.3919644967123e-05
"9555",11424,19448,0.01,29.9333,4022,-1.48295190586887,-0.51443246610259,-1.00158632232148,2.3919644967123e-05
"9556",11425,19449,0.01,32.4808006,4174,-1.18429697127919,-0.394694111170228,-1.00158632232148,2.3919644967123e-05
"9557",11426,19450,0.01,50.2792015,4336,-0.865993685729672,0.441871440254047,-1.00158632232148,2.3919644967123e-05
"9558",11427,19451,0.01,58.8387985,4603,-0.341382715101758,0.84419207706331,-1.00158632232148,2.3919644967123e-05
"9559",11428,19452,0.01,33.8526001,4774,-0.00539591368837493,-0.330216397042492,-1.00158632232148,2.3919644967123e-05
"9560",11429,19453,0.01,9.4868298,5149,0.731417247305886,-1.47546333138347,-1.00158632232148,2.3919644967123e-05
"9561",11430,19454,0.01,22.0226994,5075,0.586019450203018,-0.886248787704616,-1.00158632232148,2.3919644967123e-05
"9562",11431,19455,0.01,16.1245003,5219,0.868955704024815,-1.16347763597163,-1.00158632232148,2.3919644967123e-05
"9563",11432,19456,0.01,56.1338005,5322,1.07133371891124,0.717050984097393,-1.00158632232148,2.3919644967123e-05
"9564",11433,19457,0.01,29.5804005,5468,1.358199642925,-0.531019549766654,-1.00158632232148,2.3919644967123e-05
"9565",11436,19460,0.01,25.7488003,5489,1.39946117994068,-0.711113522936477,-1.00158632232148,2.3919644967123e-05
"9566",11437,19461,0.01,40.1248016,5499,1.41910953090053,-0.0354085805441196,-1.00158632232148,2.3919644967123e-05
"9567",11440,19464,0.01,60.1082001,5340,1.10670075063896,0.903856855682992,-1.00158632232148,2.3919644967123e-05
"9568",11441,19465,0.01,16.5830994,5148,0.729452412209901,-1.14192242934775,-1.00158632232148,2.3919644967123e-05
"9569",11442,19466,0.01,39.5348015,5043,0.523144727131508,-0.0631399347129581,-1.00158632232148,2.3919644967123e-05
"9570",11443,19467,0.01,45.1773987,5372,1.16957547371047,0.202075039632465,-1.00158632232148,2.3919644967123e-05
"9571",11445,19469,0.01,49.1935005,5399,1.22262602130206,0.390841010000793,-1.00158632232148,2.3919644967123e-05
"9572",11446,19470,0.01,41.2431984,5173,0.778573289609519,0.0171586270921094,-1.00158632232148,2.3919644967123e-05
"9573",11447,19471,0.01,56.9297981,5302,1.03203701699154,0.754464691930909,-1.00158632232148,2.3919644967123e-05
"9574",11448,19472,0.01,24.8596001,5394,1.21280184582214,-0.752907966146236,-1.00158632232148,2.3919644967123e-05
"9575",11449,19473,0.01,13.8563995,5389,1.20297767034221,-1.27008356125101,-1.00158632232148,2.3919644967123e-05
"9576",11458,19482,0.01,48.6517982,5402,1.22852052659001,0.36537976290037,-1.00158632232148,2.3919644967123e-05
"9577",11459,19483,0.01,30.2490005,5182,0.796256805473381,-0.499593820521378,-1.00158632232148,2.3919644967123e-05
"9578",11460,19484,0.01,57.3585014,5137,0.70783922615407,0.774614727576073,-1.00158632232148,2.3919644967123e-05
"9579",11461,19485,0.01,108.447998,5081,0.597808460778927,3.17593792145736,-1.00158632232148,2.3919644967123e-05
"9580",11462,19486,0.01,44.8218994,4869,0.181263420430171,0.185365759422048,-1.00158632232148,2.3919644967123e-05
"9581",11463,19487,0.01,49.2645988,4570,-0.406222273269253,0.394182792719309,-1.00158632232148,2.3919644967123e-05
"9582",11464,19488,0.01,20.5182991,4486,-0.571268421331967,-0.956959042721534,-1.00158632232148,2.3919644967123e-05
"9583",11465,19489,0.01,28.6879997,4437,-0.667545341035217,-0.572964428496937,-1.00158632232148,2.3919644967123e-05
"9584",11466,19490,0.01,39.6610985,4550,-0.445518975188947,-0.0572036868420478,-1.00158632232148,2.3919644967123e-05
"9585",11467,19491,0.01,29.9500008,4539,-0.467132161244778,-0.513647490303937,-1.00158632232148,2.3919644967123e-05
"9586",11468,19492,0.01,40.5586014,4729,-0.0938134930076862,-0.0150189977420633,-1.00158632232148,2.3919644967123e-05
"9587",11469,19493,0.01,51.7204018,4988,0.41507879685235,0.509611150717717,-1.00158632232148,2.3919644967123e-05
"9588",11470,19494,0.01,94.2497025,5326,1.07919305929518,2.50858555811992,-1.00158632232148,2.3919644967123e-05
"9589",11474,19498,0.01,109.1600037,5471,1.36409414821296,3.20940381788167,-1.00158632232148,2.3919644967123e-05
"9590",11475,19499,0.01,41.2431984,5216,0.863061198736861,0.0171586270921094,-1.00158632232148,2.3919644967123e-05
"9591",11476,19500,0.01,50.239399,5055,0.546722748283325,0.440000631716378,-1.00158632232148,2.3919644967123e-05
"9592",11477,19501,0.01,66.0226974,4810,0.0653381497670741,1.18185175662782,-1.00158632232148,2.3919644967123e-05
"9593",11478,19502,0.01,57.6021004,4738,-0.076129977143824,0.786064437744215,-1.00158632232148,2.3919644967123e-05
"9594",11479,19503,0.01,50.0798988,4665,-0.219562939150707,0.432503757501949,-1.00158632232148,2.3919644967123e-05
"9595",11480,19504,0.01,67.6904984,4393,-0.753998085258544,1.26024221828053,-1.00158632232148,2.3919644967123e-05
"9596",11481,19505,0.01,15.7797003,4162,-1.20787499243101,-1.17968402461024,-1.00158632232148,2.3919644967123e-05
"9597",11482,19506,0.01,44.0794983,4468,-0.606635453059692,0.150471209676319,-1.00158632232148,2.3919644967123e-05
"9598",11483,19507,0.01,71.1055984,4798,0.0417601286152578,1.42075972941655,-1.00158632232148,2.3919644967123e-05
"9599",11484,19508,0.01,73,5141,0.715698566538008,1.50980093755806,-1.00158632232148,2.3919644967123e-05
"9600",11485,19509,0.01,82.1097031,5355,1.13617327707873,1.93797781928921,-1.00158632232148,2.3919644967123e-05
"9601",11486,19510,0.01,36.3867989,5373,1.17154030880646,-0.211103257134471,-1.00158632232148,2.3919644967123e-05
"9602",11487,19511,0.01,65.7266998,5055,0.546722748283325,1.16793919241177,-1.00158632232148,2.3919644967123e-05
"9603",11488,19512,0.01,66.8356018,4934,0.308977701669176,1.22006012273116,-1.00158632232148,2.3919644967123e-05
"9604",11489,19513,0.01,75.4652023,4860,0.163579904566309,1.62567108415488,-1.00158632232148,2.3919644967123e-05
"9605",11490,19514,0.01,90.9449997,4535,-0.474991501628717,2.35325696788823,-1.00158632232148,2.3919644967123e-05
"9606",11491,19515,0.01,52.8488007,4471,-0.600740947771738,0.562648479931098,-1.00158632232148,2.3919644967123e-05
"9607",11492,19516,0.01,65.9318008,4697,-0.156688216079197,1.17757940852594,-1.00158632232148,2.3919644967123e-05
"9608",11493,19517,0.0118038,57.0964012,4756,-0.0407629454160995,0.76229541869134,-0.993216951113961,2.40331887828955e-05
"9609",11494,19518,0.019019,30.0333004,5087,0.609597471354835,-0.509732218578182,-0.959739466283868,2.44927794864294e-05
"9610",11495,19519,0.0298418,56.1160011,4908,0.257891989173574,0.716214371585983,-0.909523239038729,2.51986969954353e-05
"9611",11496,19520,0.0424684,65.757103,4709,-0.13311019492738,1.16936821235103,-0.850937640586067,2.6048022890181e-05
"9612",11497,19521,0.0605063,39.2938004,4588,-0.370855241541528,-0.0744675376390926,-0.767244392496378,2.73112348821356e-05
"9613",11498,19522,0.0785443,34.9141998,4452,-0.638072814595447,-0.280318783014574,-0.683550680421146,2.86357144939459e-05
"9614",11499,19523,0.0983861,32.7566986,4183,-1.16661345541533,-0.381726274126685,-0.591487597138392,3.0166948287591e-05
"9615",11500,19524,0.120032,49.5075989,4163,-1.20591015733502,0.405604353217626,-0.491053750691488,3.19309430068606e-05
"9616",11501,19525,0.141677,40.199501,4048,-1.43186619337326,-0.0318975378890425,-0.390624080114462,3.37980064299068e-05
"9617",11502,19526,0.165127,24.9398994,3956,-1.61263102220386,-0.749133715382872,-0.281819470503409,3.59441700931202e-05
"9618",11503,19527,0.188576,31.5911007,3862,-1.79732552122642,-0.436512041422918,-0.173019500747777,3.82265141710047e-05
"9619",11504,19528,0.212025,13.7840004,3788,-1.94272331832928,-1.27348648454476,-0.0642195309921439,4.06537800672637e-05
"9620",11505,19529,0.237278,10.2955999,3776,-1.9663013394811,-1.43744928683624,0.0529507379420961,4.34404250812274e-05
"9621",11506,19530,0.262532,12.2882004,3734,-2.04882441351246,-1.34379250579078,0.170125646731757,4.64182047128966e-05
"9622",11507,19531,0.287785,5.8309498,3674,-2.16671451927154,-1.64729805323991,0.287295915665997,4.95999767032583e-05
"9623",11508,19532,0.31388,7.6157699,3685,-2.14510133321571,-1.56340742623703,0.408372942864309,5.31171350440626e-05
"9624",11509,19533,0.339054,13.0383997,3664,-2.18636287023139,-1.30853142280873,0.525176663220329,5.67463197532146e-05
"9625",11510,19534,0.366025,11.3136997,3669,-2.17653869475146,-1.38959626760282,0.650318203767012,6.09101507699344e-05
"9626",11511,19535,0.391199,11.8743,3752,-2.01345738178473,-1.36324677127823,0.767121924123031,6.50717868902374e-05
"9627",11512,19536,0.414574,45.3652,3846,-1.82876288276217,0.210902130278159,0.875578544577546,6.91902014781262e-05
"9628",11513,19537,0.439748,49.919899,3968,-1.58905300105204,0.424983400944817,0.992382264933565,7.39175652755008e-05
"9629",11514,19538,0.463123,128.9259949,4209,-1.11552774291973,4.13845061374721,1.10083888538808,7.85958320586973e-05
"9630",11515,19539,0.4847,10.5830002,4263,-1.00942664773655,-1.42394081538424,1.20095304579651,8.31766304779931e-05
"9631",11516,19540,0.504479,7.9372501,4277,-0.981918956392769,-1.54829712153629,1.29272474615886,8.76098777443584e-05
"9632",11517,19541,0.524259,6,4366,-0.807048632850131,-1.63935230718239,1.38450108637662,9.22796557801578e-05
"9633",11518,19542,0.538644,6.6332502,4416,-0.708806878050896,-1.60958809939041,1.45124540660072,9.58313377168918e-05
"9634",11519,19543,0.55123,26.6833,4475,-0.592881607387799,-0.667189899616119,1.50964262692331,9.90507890381498e-05
"9635",11520,19544,0.563817,16,4583,-0.380679417021452,-1.16932943483307,1.56804448710132,0.000102378666525805
"9636",11521,19545,0.574606,20,4556,-0.433729964613039,-0.981320285893341,1.61810388723324,0.000105320022244215
"9637",11522,19546,0.58,11.3577995,4598,-0.351206890581681,-1.38752347613621,1.64313126737149,0.00010682209935999
"9638",11523,19547,0.58,29.2574997,4620,-0.307980518470018,-0.546196625916643,1.64313126737149,0.00010682209935999
"9639",11524,19548,0.58,45.4972992,4625,-0.298156342990095,0.217111094820064,1.64313126737149,0.00010682209935999
"9640",11525,19549,0.58,34.4673996,4589,-0.368890406445544,-0.301319414351599,1.64313126737149,0.00010682209935999
"9641",11526,19550,0.58,24.5356998,4608,-0.331558539621834,-0.768132021082317,1.64313126737149,0.00010682209935999
"9642",11527,19551,0.58,127.6090012,4491,-0.561444245852044,4.07654889757321,1.64313126737149,0.00010682209935999
"9643",11528,19552,0.58,35.3129005,4040,-1.44758487414114,-0.261578938192405,1.64313126737149,0.00010682209935999
"9644",11529,19553,0.58,56.9561005,4148,-1.23538268377479,0.755700964890678,1.64313126737149,0.00010682209935999
"9645",11530,19554,0.58,88.1703033,4389,-0.761857425642483,2.2228398907057,1.64313126737149,0.00010682209935999
"9646",11531,19555,0.58,119.3150024,4431,-0.679334351611126,3.68671198364943,1.64313126737149,0.00010682209935999
"9647",11532,19556,0.58,56.2583008,4462,-0.6184244636356,0.722902782958828,1.64313126737149,0.00010682209935999
"9648",11533,19557,0.58,95.7862015,4439,-0.663615670843248,2.5808045254541,1.64313126737149,0.00010682209935999
