FID,Field1,Rgd,Alt,StdRgd,StdAlt,D.0,x,y
304,3503,60.6898994,5591,0.886989545,0.996648623,2.47E-05,322262.5272,3134250.081
305,3504,53.8975983,5193,0.559529599,0.461670563,6.70E-05,323262.5272,3134250.081
306,3505,52.0583992,4659,0.470860968,-0.25611407,0.00015323,324262.5272,3134250.081
307,3506,46.4014015,4262,0.198134519,-0.789747965,0.000194165,325262.5272,3134250.081
308,3507,43.8646011,3907,0.07583421,-1.266926887,0.000182563,326262.5272,3134250.081
309,3508,50.9592018,3994,0.417868158,-1.149984447,0.000189818,327262.5272,3134250.081
310,3509,52.0321007,4613,0.469593105,-0.317945706,0.000160117,328262.5272,3134250.081
311,3510,45.661499,4500,0.16246348,-0.469836461,0.000175127,329262.5272,3134250.081
312,3511,46.9113007,4172,0.222716992,-0.910722903,0.000195881,330262.5272,3134250.081
313,3512,53.5461006,3660,0.542583734,-1.598935884,0.000150201,331262.5272,3134250.081
314,3513,58.2332001,3670,0.768550947,-1.585494225,0.00015176,332262.5272,3134250.081
315,3514,56.0657005,3737,0.664054798,-1.495435104,0.000161775,333262.5272,3134250.081
316,3515,57.2643013,3306,0.721839892,-2.074770641,9.13E-05,334262.5272,3134250.081
317,3516,63.0765991,2911,1.00205343,-2.605716203,3.87E-05,335262.5272,3134250.081
318,3519,65.1798019,2957,1.1034498,-2.543884568,4.35E-05,338262.5272,3134250.081
319,3681,53.888401,4257,0.559086193,-0.796468794,0.000194345,279262.5272,3135250.081
320,3682,52.7529984,3727,0.504347913,-1.508876764,0.000160333,280262.5272,3135250.081
321,3683,51.5728989,4051,0.447454776,-1.073366986,0.000193098,281262.5272,3135250.081
322,3684,45.1985016,4385,0.140142164,-0.624415549,0.000186766,282262.5272,3135250.081
323,3685,43.8484001,4054,0.075053152,-1.069334488,0.000193236,283262.5272,3135250.081
324,3686,47.8204002,3976,0.266545096,-1.174179435,0.000188533,284262.5272,3135250.081
325,3687,58.2938995,3924,0.771477292,-1.244076066,0.000184183,285262.5272,3135250.081
326,3688,58.7237015,3939,0.792198244,-1.223913576,0.000185533,286262.5272,3135250.081
327,3689,55.7228012,3483,0.647523466,-1.836853263,0.000120943,287262.5272,3135250.081
328,3690,53.8928986,3065,0.559303024,-2.398714643,5.62E-05,288262.5272,3135250.081
329,3691,54.5862999,2936,0.592732218,-2.572112054,4.13E-05,289262.5272,3135250.081
330,3692,61.0325012,3269,0.903506534,-2.124504783,8.54E-05,290262.5272,3135250.081
331,3693,58.9247017,2870,0.801888555,-2.660827009,3.48E-05,291262.5272,3135250.081
332,3694,54.3851013,2899,0.583032341,-2.621846195,3.75E-05,292262.5272,3135250.081
333,3700,61.0565987,2909,0.904668286,-2.608404535,3.85E-05,298262.5272,3135250.081
334,3701,63.8338013,3090,1.038558495,-2.365110493,5.94E-05,299262.5272,3135250.081
335,3702,66.413002,3517,1.162902942,-1.79115162,0.000126711,300262.5272,3135250.081
336,3703,69.5309982,3988,1.313222966,-1.158049443,0.000189403,301262.5272,3135250.081
337,3704,66.3962021,4361,1.162093011,-0.656675532,0.000188646,302262.5272,3135250.081
338,3705,66.5701981,4557,1.170481438,-0.393219,0.000167935,303262.5272,3135250.081
339,3706,63.4571991,3803,1.02040233,-1.406720149,0.000170744,304262.5272,3135250.081
340,3707,51.4654999,4365,0.442277021,-0.651298869,0.000188347,305262.5272,3135250.081
341,3708,64.6694031,4680,1.07884324,-0.227886585,0.000149968,306262.5272,3135250.081
342,3709,77.2678986,4948,1.686222477,0.132349898,0.000105276,307262.5272,3135250.081
343,3710,65.0858002,5843,1.098917935,1.33537845,1.11E-05,308262.5272,3135250.081
344,3711,56.7538986,5605,0.697233144,1.015466947,2.37E-05,309262.5272,3135250.081
345,3712,61.8970985,5317,0.945189166,0.628347144,5.08E-05,310262.5272,3135250.081
346,3713,58.4458008,5338,0.778800524,0.65657463,4.84E-05,311262.5272,3135250.081
347,3714,57.8177986,5378,0.74852425,0.710341269,4.39E-05,312262.5272,3135250.081
348,3715,64.3034973,5272,1.061202754,0.567859675,5.64E-05,313262.5272,3135250.081
349,3716,75.5540009,5227,1.603594684,0.507372206,6.23E-05,314262.5272,3135250.081
350,3717,90.6908035,5949,2.333346868,1.477860044,7.65E-06,315262.5272,3135250.081
351,3718,72.9974976,5994,1.480344489,1.538347513,6.48E-06,316262.5272,3135250.081
352,3723,68.052803,5660,1.241958499,1.089396076,2.01E-05,321262.5272,3135250.081
353,3724,55.3429985,5053,0.629213004,0.273487326,8.80E-05,322262.5272,3135250.081
354,3725,50.0121002,4709,0.372207956,-0.188905771,0.000145363,323262.5272,3135250.081
355,3726,45.9159012,4290,0.174728327,-0.752111317,0.00019298,324262.5272,3135250.081
356,3727,46.3814011,3933,0.19717029,-1.231978572,0.000185002,325262.5272,3135250.081
357,3728,43.0526009,4170,0.036687308,-0.913411235,0.000195882,326262.5272,3135250.081
358,3729,53.051899,4478,0.518758048,-0.499408113,0.000177668,327262.5272,3135250.081
359,3730,54.8240013,4874,0.604191911,0.032881615,0.0001178,328262.5272,3135250.081
360,3731,48.9227982,4224,0.319692208,-0.840826272,0.000195282,329262.5272,3135250.081
361,3732,47.1570015,3866,0.23456234,-1.322037693,0.00017828,330262.5272,3135250.081
362,3733,58.7988014,3963,0.795818844,-1.191653593,0.000187533,331262.5272,3135250.081
363,3734,59.3866005,4407,0.824156908,-0.594843897,0.000184868,332262.5272,3135250.081
364,3735,52.5471992,3827,0.49442624,-1.374460166,0.000173743,333262.5272,3135250.081
365,3736,62.3562012,3812,0.967322717,-1.394622656,0.000171886,334262.5272,3135250.081
366,3737,67.8593979,3473,1.23263435,-1.850294923,0.000119243,335262.5272,3135250.081
367,3738,65.3877029,2964,1.113472803,-2.534475407,4.43E-05,336262.5272,3135250.081
368,3741,65.8132019,3187,1.133986304,-2.234726393,7.29E-05,339262.5272,3135250.081
369,3742,60.3620987,3956,0.871186123,-1.201062754,0.00018697,340262.5272,3135250.081
370,3901,52.8769989,3696,0.510326034,-1.550545909,0.000155741,278262.5272,3136250.081
371,3902,58.9654999,4554,0.803855455,-0.397251498,0.000168334,279262.5272,3136250.081
372,3903,50.5181999,3784,0.396607254,-1.432259303,0.000168266,280262.5272,3136250.081
373,3904,48.1314011,4354,0.281538591,-0.666084694,0.000189156,281262.5272,3136250.081
374,3905,46.4137993,4623,0.198732222,-0.304504046,0.000158652,282262.5272,3136250.081
375,3906,48.7895012,4486,0.313265899,-0.488654785,0.00017676,283262.5272,3136250.081
376,3907,53.7770004,4485,0.553715519,-0.489998951,0.000176874,284262.5272,3136250.081
377,3908,56.1972008,4067,0.670394488,-1.051860331,0.000193797,285262.5272,3136250.081
378,3909,55.0680008,3551,0.615955239,-1.745449976,0.000132442,286262.5272,3136250.081
379,3910,55.1772003,3237,0.621219797,-2.167518094,8.05E-05,287262.5272,3136250.081
380,3911,55.1007996,2904,0.617536484,-2.615125365,3.80E-05,288262.5272,3136250.081
381,3922,71.3498001,2869,1.400908238,-2.662171175,3.47E-05,299262.5272,3136250.081
382,3923,71.4367981,3055,1.405102452,-2.412156302,5.49E-05,300262.5272,3136250.081
383,3924,67.3460007,3308,1.207883236,-2.072082309,9.17E-05,301262.5272,3136250.081
384,3925,63.8266983,3931,1.038216056,-1.234666904,0.000184822,302262.5272,3136250.081
385,3926,61.5280991,4542,0.927399536,-0.41338149,0.000169908,303262.5272,3136250.081
386,3927,61.1473999,4403,0.909045853,-0.600220561,0.000185226,304262.5272,3136250.081
387,3928,50.4594002,4494,0.393772494,-0.477901457,0.000175834,305262.5272,3136250.081
388,3929,62.2681007,5032,0.963075352,0.24525984,9.14E-05,306262.5272,3136250.081
389,3930,74.5388031,5769,1.554651533,1.235910167,1.43E-05,307262.5272,3136250.081
390,3931,55.5225983,5643,0.637871593,1.066545254,2.12E-05,308262.5272,3136250.081
391,3932,39.0046997,5392,-0.158463862,0.729159593,4.24E-05,309262.5272,3136250.081
392,3933,64.4253006,5867,1.067074947,1.367638433,1.02E-05,310262.5272,3136250.081
393,3936,63.3303986,5838,1.01428922,1.32865762,1.13E-05,313262.5272,3136250.081
394,3937,74.6731033,5992,1.561126207,1.535659181,6.53E-06,314262.5272,3136250.081
395,3940,63.0457993,5902,1.000568558,1.414684243,9.06E-06,317262.5272,3136250.081
396,3941,55.2047997,5472,0.622550377,0.836692871,3.45E-05,318262.5272,3136250.081
397,3942,67.0515976,5413,1.193689928,0.757387078,4.02E-05,319262.5272,3136250.081
398,3943,71.2764969,5762,1.397374258,1.226501005,1.46E-05,320262.5272,3136250.081
399,3944,56.0830002,5344,0.664888825,0.664639626,4.77E-05,321262.5272,3136250.081
400,3945,51.9522018,4861,0.465741143,0.015407457,0.00012001,322262.5272,3136250.081
401,3946,43.4056015,4297,0.053705629,-0.742702155,0.000192637,323262.5272,3136250.081
402,3947,50.4510002,3988,0.393367526,-1.158049443,0.000189403,324262.5272,3136250.081
403,3948,49.2471008,4604,0.335326985,-0.330043199,0.000161418,325262.5272,3136250.081
404,3949,48.3891983,4814,0.293967112,-0.047768344,0.000127982,326262.5272,3136250.081
405,3950,51.9388008,4938,0.465095074,0.118908238,0.000106957,327262.5272,3136250.081
406,3951,55.7887001,4860,0.650700482,0.014063292,0.00012018,328262.5272,3136250.081
407,3952,59.3560982,4524,0.822686378,-0.437576478,0.000172202,329262.5272,3136250.081
408,3953,54.9180984,4332,0.608728376,-0.695656346,0.000190642,330262.5272,3136250.081
409,3954,57.0803986,4483,0.712973858,-0.492687283,0.000177103,331262.5272,3136250.081
410,3955,56.7845993,4775,0.698713239,-0.100190817,0.000134535,332262.5272,3136250.081
411,3956,53.653801,4381,0.547776019,-0.629792213,0.000187094,333262.5272,3136250.081
412,3957,53.8232994,4114,0.555947615,-0.98868453,0.000195271,334262.5272,3136250.081
413,3958,53.6478996,3685,0.54749151,-1.565331735,0.00015407,335262.5272,3136250.081
414,3959,52.5005989,3118,0.492179618,-2.327473846,6.32E-05,336262.5272,3136250.081
415,3960,60.5004005,2784,0.877853716,-2.776425283,2.75E-05,337262.5272,3136250.081
416,3962,66.3401031,2780,1.159388452,-2.781801947,2.71E-05,339262.5272,3136250.081
417,3963,59.888401,3638,0.84834894,-1.628507536,0.000146722,340262.5272,3136250.081
418,3964,53.6050987,4051,0.545428059,-1.073366986,0.000193098,341262.5272,3136250.081
419,4121,53.013401,4155,0.516902042,-0.933573724,0.000195842,277262.5272,3137250.081
420,4122,55.0046997,3812,0.612903464,-1.394622656,0.000171886,278262.5272,3137250.081
421,4123,58.5163994,4344,0.782204115,-0.679526354,0.000189853,279262.5272,3137250.081
422,4124,45.8760986,3937,0.172809425,-1.226601908,0.000185357,280262.5272,3137250.081
423,4125,47.2061005,4302,0.236929426,-0.735981325,0.00019238,281262.5272,3137250.081
424,4126,46.9822998,4742,0.226139892,-0.144548294,0.00014,282262.5272,3137250.081
425,4127,48.5418015,4351,0.301324183,-0.670117192,0.000189369,283262.5272,3137250.081
426,4128,54.0668983,3946,0.567691629,-1.214504414,0.000186137,284262.5272,3137250.081
427,4129,55.1626015,3858,0.620515982,-1.33279102,0.000177385,285262.5272,3137250.081
428,4130,55.6650009,4007,0.644736887,-1.132510289,0.000190673,286262.5272,3137250.081
429,4131,55.0149002,3702,0.613395235,-1.542480913,0.000156643,287262.5272,3137250.081
430,4132,55.7930984,3357,0.650912526,-2.006218176,9.97E-05,288262.5272,3137250.081
431,4133,57.3423996,2861,0.725605047,-2.672924502,3.40E-05,289262.5272,3137250.081
432,4141,80.7009964,2966,1.851733694,-2.531787075,4.45E-05,297262.5272,3137250.081
433,4143,82.6271973,3166,1.944596721,-2.262953879,6.99E-05,299262.5272,3137250.081
434,4144,78.1692963,3743,1.729679273,-1.487370108,0.00016263,300262.5272,3137250.081
435,4145,73.9417038,3406,1.525865103,-1.940354043,0.000107882,301262.5272,3137250.081
436,4146,65.2518005,3761,1.106920886,-1.46317512,0.000165151,302262.5272,3137250.081
437,4147,58.0065994,4283,0.757626423,-0.761520479,0.000193305,303262.5272,3137250.081
438,4148,55.2891006,4861,0.626614562,0.015407457,0.00012001,304262.5272,3137250.081
439,4149,49.9487,5040,0.369151403,0.256013168,9.01E-05,305262.5272,3137250.081
440,4150,52.6764984,5238,0.500659813,0.522158032,6.08E-05,306262.5272,3137250.081
441,4151,53.9496994,4955,0.562041417,0.14175906,0.000104102,307262.5272,3137250.081
442,4152,45.4896011,4986,0.154176204,0.183428205,9.89E-05,308262.5272,3137250.081
443,4153,31.3477001,5299,-0.527611319,0.604152157,5.30E-05,309262.5272,3137250.081
444,4154,51.0798988,5554,0.423687016,0.946914482,2.75E-05,310262.5272,3137250.081
445,4160,53.7765999,5926,0.55369621,1.446944226,8.31E-06,316262.5272,3137250.081
446,4161,56.4972,5522,0.684857587,0.90390117,3.01E-05,317262.5272,3137250.081
447,4162,40.6306992,5097,-0.080073682,0.332630629,8.11E-05,318262.5272,3137250.081
448,4163,45.7556,4955,0.167000132,0.14175906,0.000104102,319262.5272,3137250.081
449,4164,54.0379982,5247,0.566298342,0.534255526,5.96E-05,320262.5272,3137250.081
450,4165,44.1525002,4896,0.089713957,0.062453267,0.000114062,321262.5272,3137250.081
451,4166,45.2795982,4479,0.144051868,-0.498063947,0.000177555,322262.5272,3137250.081
452,4167,47.1941986,4128,0.23635563,-0.969866206,0.000195542,323262.5272,3137250.081
453,4168,50.3317986,4662,0.387620762,-0.252081573,0.000152768,324262.5272,3137250.081
454,4169,47.5954018,4903,0.25569782,0.071862429,0.000112874,325262.5272,3137250.081
455,4170,51.0917015,5072,0.424256029,0.299026479,8.50E-05,326262.5272,3137250.081
456,4171,49.8026009,4949,0.362107899,0.133694064,0.000105108,327262.5272,3137250.081
457,4172,65.7483978,5468,1.130862069,0.831316207,3.48E-05,328262.5272,3137250.081
458,4173,71.7524033,5168,1.420317923,0.428066413,7.05E-05,329262.5272,3137250.081
459,4174,58.335701,5041,0.773492562,0.257357334,9.00E-05,330262.5272,3137250.081
460,4175,49.9028015,4669,0.366938616,-0.242672411,0.000151685,331262.5272,3137250.081
461,4176,51.6355019,5022,0.450472895,0.23181818,9.30E-05,332262.5272,3137250.081
462,4177,57.4043007,4950,0.728589327,0.13503823,0.00010494,333262.5272,3137250.081
463,4178,62.1787987,4249,0.958770062,-0.807222122,0.000194611,334262.5272,3137250.081
464,4179,55.7307014,3792,0.647904338,-1.421505975,0.00016932,335262.5272,3137250.081
465,4180,50.9571991,3351,0.417771607,-2.014283172,9.87E-05,336262.5272,3137250.081
466,4181,51.1250992,2952,0.425866148,-2.550605398,4.30E-05,337262.5272,3137250.081
467,4184,53.4117012,3219,0.536104277,-2.191713082,7.77E-05,340262.5272,3137250.081
468,4185,46.2564011,3596,0.191143983,-1.684962507,0.000139916,341262.5272,3137250.081
469,4186,46.8602982,4084,0.220258139,-1.029009509,0.00019443,342262.5272,3137250.081
470,4341,54.3848991,4865,0.583022593,0.020784121,0.00011933,276262.5272,3138250.081
471,4342,57.0155983,4319,0.709849806,-0.713130504,0.000191437,277262.5272,3138250.081
472,4343,58.7286987,4209,0.792439161,-0.860988761,0.000195566,278262.5272,3138250.081
473,4344,59.1679993,4760,0.813618044,-0.120353306,0.00013703,279262.5272,3138250.081
474,4345,47.2252998,4232,0.237855033,-0.830072944,0.000195095,280262.5272,3138250.081
475,4346,50.2370987,4474,0.383055237,-0.504784777,0.000178115,281262.5272,3138250.081
476,4347,46.6231995,4685,0.208827502,-0.221165755,0.000149182,282262.5272,3138250.081
477,4348,49.778801,4545,0.360960495,-0.409348992,0.000169518,283262.5272,3138250.081
478,4349,50.5886993,4555,0.400006063,-0.395907332,0.000168202,284262.5272,3138250.081
479,4350,50.1300011,4411,0.377892012,-0.589467233,0.000184506,285262.5272,3138250.081
480,4351,53.4062996,3834,0.535843863,-1.365051004,0.000174589,286262.5272,3138250.081
481,4352,52.4976006,3462,0.492035068,-1.865080749,0.000117372,287262.5272,3138250.081
482,4353,54.7123985,3311,0.598811489,-2.068049811,9.21E-05,288262.5272,3138250.081
483,4354,58.7737999,2982,0.79461351,-2.510280419,4.63E-05,289262.5272,3138250.081
484,4362,64.9803009,2893,1.093831766,-2.629911191,3.70E-05,297262.5272,3138250.081
485,4363,73.8051987,3228,1.519284129,-2.179615588,7.91E-05,298262.5272,3138250.081
486,4364,78.4089966,3183,1.741235334,-2.240103057,7.24E-05,299262.5272,3138250.081
487,4365,73.9730988,3985,1.52737867,-1.162081941,0.00018919,300262.5272,3138250.081
488,4366,73.0505981,3971,1.482904489,-1.180900265,0.000188156,301262.5272,3138250.081
489,4367,64.5009995,3654,1.070724426,-1.60700088,0.000149259,302262.5272,3138250.081
490,4368,53.5798988,4142,0.54421316,-0.951047882,0.000195734,303262.5272,3138250.081
491,4369,44.7617989,4450,0.119088526,-0.53704476,0.000180696,304262.5272,3138250.081
492,4370,39.4089012,4629,-0.138977123,-0.29643905,0.000157764,305262.5272,3138250.081
493,4371,41.8797989,4895,-0.019854013,0.061109101,0.000114232,306262.5272,3138250.081
494,4372,38.8797989,4566,-0.164485387,-0.381121507,0.000166726,307262.5272,3138250.081
495,4373,47.2823982,4582,0.240607773,-0.359614851,0.000164529,308262.5272,3138250.081
496,4374,56.3773003,5071,0.679077167,0.297682313,8.52E-05,309262.5272,3138250.081
497,4375,58.5400009,5673,0.783341954,1.106870233,1.93E-05,310262.5272,3138250.081
498,4377,87.175499,5628,2.163872429,1.046382764,2.22E-05,312262.5272,3138250.081
499,4378,105.7129974,4932,3.057573715,0.110843242,0.000107968,313262.5272,3138250.081
500,4379,103.1210022,5309,2.932612439,0.617593817,5.18E-05,314262.5272,3138250.081
501,4381,48.5014992,5619,0.29938119,1.03428527,2.28E-05,316262.5272,3138250.081
502,4382,50.9669991,4966,0.418244069,0.156544885,0.000102263,317262.5272,3138250.081
503,4383,39.3348999,4717,-0.142544759,-0.178152444,0.000144074,318262.5272,3138250.081
504,4384,37.9995995,4685,-0.206920203,-0.221165755,0.000149182,319262.5272,3138250.081
505,4385,39.0163002,4903,-0.157904597,0.071862429,0.000112874,320262.5272,3138250.081
506,4386,33.7066994,4599,-0.413882882,-0.336764029,0.000162134,321262.5272,3138250.081
507,4387,41.3045006,4291,-0.047589408,-0.750767151,0.000192932,322262.5272,3138250.081
508,4388,50.6810989,4678,0.40446069,-0.230574917,0.000150282,323262.5272,3138250.081
509,4389,55.2652016,5097,0.62546238,0.332630629,8.11E-05,324262.5272,3138250.081
510,4390,55.2929001,5288,0.626797737,0.589366331,5.44E-05,325262.5272,3138250.081
511,4391,51.8774986,4747,0.462139667,-0.137827464,0.000139178,326262.5272,3138250.081
512,4392,50.4478989,4605,0.393218011,-0.328699033,0.000161274,327262.5272,3138250.081
513,4393,69.3231964,4764,1.303204746,-0.114976643,0.000136366,328262.5272,3138250.081
514,4394,78.5804977,5040,1.749503481,0.256013168,9.01E-05,329262.5272,3138250.081
515,4395,61.0738983,4990,0.905502308,0.188804869,9.83E-05,330262.5272,3138250.081
516,4396,44.7489014,4488,0.118466732,-0.485966453,0.00017653,331262.5272,3138250.081
517,4397,42.9681015,4652,0.032613553,-0.265523232,0.000154301,332262.5272,3138250.081
518,4398,50.8554001,4209,0.41286383,-0.860988761,0.000195566,333262.5272,3138250.081
519,4399,56.2627983,3735,0.673556974,-1.498123436,0.000161488,334262.5272,3138250.081
520,4400,46.2668991,3345,0.191650096,-2.022348168,9.77E-05,335262.5272,3138250.081
521,4401,42.7380981,3037,0.021524984,-2.43635129,5.27E-05,336262.5272,3138250.081
522,4402,42.097599,2875,-0.009353771,-2.654106179,3.52E-05,337262.5272,3138250.081
523,4405,52.4127007,2874,0.487942005,-2.655450345,3.52E-05,340262.5272,3138250.081
524,4406,43.5680008,3392,0.061534973,-1.959172367,0.000105526,341262.5272,3138250.081
525,4407,40.507,3806,-0.086037277,-1.402687651,0.000171127,342262.5272,3138250.081
526,4561,55.8713989,5025,0.654687429,0.235850678,9.25E-05,275262.5272,3139250.081
527,4562,45.9459,4708,0.176174583,-0.190249937,0.000145523,276262.5272,3139250.081
528,4563,52.4967995,4643,0.491996447,-0.277620726,0.000155667,277262.5272,3139250.081
529,4564,54.2184982,4925,0.57500033,0.10143408,0.00010915,278262.5272,3139250.081
530,4565,53.4734993,5005,0.539083592,0.208967359,9.58E-05,279262.5272,3139250.081
531,4566,48.2417984,4671,0.286860896,-0.239984079,0.000151374,280262.5272,3139250.081
532,4567,52.5453987,4771,0.494339437,-0.105567481,0.000135202,281262.5272,3139250.081
533,4568,48.9735985,4883,0.322141314,0.044979109,0.00011627,282262.5272,3139250.081
534,4569,43.2116013,4384,0.04435279,-0.625759715,0.000186849,283262.5272,3139250.081
