FID,D,x,y
11045,1.72E-05,178262.5272,3223250.081
11046,2.06E-05,180262.5272,3223250.081
11047,1.33E-05,181262.5272,3223250.081
11048,1.18E-05,183262.5272,3223250.081
11049,2.24E-05,184262.5272,3223250.081
11050,4.78E-05,185262.5272,3223250.081
11051,2.10E-05,186262.5272,3223250.081
11052,1.22E-05,187262.5272,3223250.081
11053,4.86E-05,188262.5272,3223250.081
11054,1.50E-05,189262.5272,3223250.081
11055,1.37E-05,190262.5272,3223250.081
11056,5.22E-05,191262.5272,3223250.081
11057,0.000106621,192262.5272,3223250.081
11058,0.000182613,193262.5272,3223250.081
11059,0.000194838,194262.5272,3223250.081
11060,0.000195871,195262.5272,3223250.081
11061,0.000194256,196262.5272,3223250.081
11062,0.000194327,197262.5272,3223250.081
11063,0.000177044,198262.5272,3223250.081
11064,0.000160042,199262.5272,3223250.081
11065,0.000147041,200262.5272,3223250.081
11066,0.000124848,201262.5272,3223250.081
11067,0.00012992,202262.5272,3223250.081
11068,0.000154832,203262.5272,3223250.081
11069,0.000174228,204262.5272,3223250.081
11070,0.000111601,205262.5272,3223250.081
11071,0.000131266,206262.5272,3223250.081
11072,0.000169189,207262.5272,3223250.081
11073,0.000184183,208262.5272,3223250.081
11074,0.000193236,209262.5272,3223250.081
11075,0.00019195,210262.5272,3223250.081
11076,0.000188646,211262.5272,3223250.081
11077,0.000178004,212262.5272,3223250.081
11078,0.00016659,213262.5272,3223250.081
11079,0.00015491,214262.5272,3223250.081
11080,0.000143912,215262.5272,3223250.081
11081,0.000188271,216262.5272,3223250.081
11082,0.000151063,217262.5272,3223250.081
11083,0.000106453,218262.5272,3223250.081
11084,5.90E-05,219262.5272,3223250.081
11085,3.19E-05,220262.5272,3223250.081
11086,3.75E-05,221262.5272,3223250.081
11087,4.70E-05,222262.5272,3223250.081
11088,7.93E-05,223262.5272,3223250.081
11089,6.07E-05,224262.5272,3223250.081
11090,7.16E-05,225262.5272,3223250.081
11091,8.22E-05,226262.5272,3223250.081
11092,5.49E-05,227262.5272,3223250.081
11093,7.04E-05,228262.5272,3223250.081
11094,5.92E-05,229262.5272,3223250.081
11095,2.57E-05,230262.5272,3223250.081
11096,7.10E-05,231262.5272,3223250.081
11097,9.08E-05,232262.5272,3223250.081
11098,9.58E-05,233262.5272,3223250.081
11099,0.000100764,234262.5272,3223250.081
11100,9.48E-05,235262.5272,3223250.081
11101,4.30E-05,236262.5272,3223250.081
11102,4.61E-05,237262.5272,3223250.081
11103,7.82E-05,238262.5272,3223250.081
11104,9.29E-05,239262.5272,3223250.081
11105,0.00012154,240262.5272,3223250.081
11106,0.000125613,241262.5272,3223250.081
11107,0.00012646,242262.5272,3223250.081
11108,0.000129501,243262.5272,3223250.081
11109,0.000128658,244262.5272,3223250.081
11110,0.000125444,245262.5272,3223250.081
11111,0.000127813,246262.5272,3223250.081
11112,0.000131857,247262.5272,3223250.081
11113,0.000136532,248262.5272,3223250.081
11114,0.000135535,249262.5272,3223250.081
11115,0.000127982,250262.5272,3223250.081
11116,0.000191782,147262.5272,3224250.081
11117,0.000188793,148262.5272,3224250.081
11118,0.00017653,149262.5272,3224250.081
11119,0.000169518,150262.5272,3224250.081
11120,0.000179642,151262.5272,3224250.081
11121,0.000173317,152262.5272,3224250.081
11122,0.000114741,153262.5272,3224250.081
11123,0.000149497,154262.5272,3224250.081
11124,0.000169257,155262.5272,3224250.081
11125,0.00010193,156262.5272,3224250.081
11126,0.000100598,157262.5272,3224250.081
11127,5.55E-05,158262.5272,3224250.081
11128,7.88E-05,159262.5272,3224250.081
11129,5.73E-05,160262.5272,3224250.081
11130,2.33E-05,161262.5272,3224250.081
11131,7.43E-05,162262.5272,3224250.081
11132,7.60E-05,163262.5272,3224250.081
11133,3.36E-05,164262.5272,3224250.081
11134,9.53E-05,165262.5272,3224250.081
11135,6.87E-05,166262.5272,3224250.081
11136,5.55E-05,167262.5272,3224250.081
11137,2.37E-05,168262.5272,3224250.081
11138,1.28E-05,169262.5272,3224250.081
11139,2.06E-05,170262.5272,3224250.081
11140,1.68E-05,171262.5272,3224250.081
11141,9.62E-06,172262.5272,3224250.081
11142,1.49E-05,173262.5272,3224250.081
11143,1.24E-05,174262.5272,3224250.081
11144,2.01E-05,175262.5272,3224250.081
11145,1.90E-05,176262.5272,3224250.081
11146,9.41E-06,177262.5272,3224250.081
11147,1.30E-05,178262.5272,3224250.081
11148,1.35E-05,179262.5272,3224250.081
11149,6.60E-06,180262.5272,3224250.081
11150,1.27E-05,181262.5272,3224250.081
11151,1.48E-05,183262.5272,3224250.081
11152,3.54E-05,184262.5272,3224250.081
11153,3.63E-05,185262.5272,3224250.081
11154,1.54E-05,186262.5272,3224250.081
11155,1.40E-05,187262.5272,3224250.081
11156,2.50E-05,188262.5272,3224250.081
11157,7.11E-06,189262.5272,3224250.081
11158,1.66E-05,190262.5272,3224250.081
11159,3.59E-05,191262.5272,3224250.081
11160,8.08E-05,192262.5272,3224250.081
11161,0.000149025,193262.5272,3224250.081
11162,0.000186349,194262.5272,3224250.081
11163,0.000188347,195262.5272,3224250.081
11164,0.00019588,196262.5272,3224250.081
11165,0.000189954,197262.5272,3224250.081
11166,0.000172512,198262.5272,3224250.081
11167,0.000144475,199262.5272,3224250.081
11168,0.000148312,200262.5272,3224250.081
11169,0.000180953,201262.5272,3224250.081
11170,0.000158429,202262.5272,3224250.081
11171,0.000157985,203262.5272,3224250.081
11172,0.000185794,204262.5272,3224250.081
11173,0.00015468,205262.5272,3224250.081
11174,0.000141063,206262.5272,3224250.081
11175,0.000177044,207262.5272,3224250.081
11176,0.000195883,208262.5272,3224250.081
11177,0.000195882,209262.5272,3224250.081
11178,0.000195641,210262.5272,3224250.081
11179,0.000186684,211262.5272,3224250.081
11180,0.000186517,212262.5272,3224250.081
11181,0.000189578,213262.5272,3224250.081
11182,0.000170554,214262.5272,3224250.081
11183,0.000163831,215262.5272,3224250.081
11184,0.000190955,216262.5272,3224250.081
11185,0.000142615,217262.5272,3224250.081
11186,8.44E-05,218262.5272,3224250.081
11187,8.55E-05,219262.5272,3224250.081
11188,0.000103265,220262.5272,3224250.081
11189,0.00011661,221262.5272,3224250.081
11190,5.92E-05,222262.5272,3224250.081
11191,0.000108981,223262.5272,3224250.081
11192,8.25E-05,224262.5272,3224250.081
11193,0.000113383,225262.5272,3224250.081
11194,8.77E-05,226262.5272,3224250.081
11195,6.03E-05,227262.5272,3224250.081
11196,6.91E-05,228262.5272,3224250.081
11197,6.00E-05,229262.5272,3224250.081
11198,5.14E-05,230262.5272,3224250.081
11199,4.77E-05,231262.5272,3224250.081
11200,4.20E-05,232262.5272,3224250.081
11201,6.43E-05,233262.5272,3224250.081
11202,9.98E-05,234262.5272,3224250.081
11203,8.60E-05,235262.5272,3224250.081
11204,5.65E-05,236262.5272,3224250.081
11205,9.27E-05,237262.5272,3224250.081
11206,0.000109995,238262.5272,3224250.081
11207,0.000122049,239262.5272,3224250.081
11208,0.000126121,240262.5272,3224250.081
11209,0.000127306,241262.5272,3224250.081
11210,0.000132528,242262.5272,3224250.081
11211,0.000107126,243262.5272,3224250.081
11212,7.00E-05,244262.5272,3224250.081
11213,9.09E-05,245262.5272,3224250.081
11214,0.000133365,246262.5272,3224250.081
11215,0.000135369,247262.5272,3224250.081
11216,0.000137196,248262.5272,3224250.081
11217,0.000132192,249262.5272,3224250.081
11218,9.96E-05,250262.5272,3224250.081
11219,0.000173927,147262.5272,3225250.081
11220,0.000157019,148262.5272,3225250.081
11221,0.000152305,149262.5272,3225250.081
11222,0.000128151,150262.5272,3225250.081
11223,0.000141964,151262.5272,3225250.081
11224,0.000180067,152262.5272,3225250.081
11225,0.000170425,153262.5272,3225250.081
11226,0.000124765,154262.5272,3225250.081
11227,0.000137196,155262.5272,3225250.081
11228,0.000149025,156262.5272,3225250.081
11229,0.000114402,157262.5272,3225250.081
11230,6.31E-05,158262.5272,3225250.081
11231,5.55E-05,159262.5272,3225250.081
11232,5.45E-05,160262.5272,3225250.081
11233,2.93E-05,161262.5272,3225250.081
11234,3.92E-05,162262.5272,3225250.081
11235,9.14E-05,163262.5272,3225250.081
11236,3.36E-05,164262.5272,3225250.081
11237,3.88E-05,165262.5272,3225250.081
11238,8.36E-05,166262.5272,3225250.081
11239,6.04E-05,167262.5272,3225250.081
11240,2.60E-05,168262.5272,3225250.081
11241,2.49E-05,169262.5272,3225250.081
11242,3.65E-05,170262.5272,3225250.081
11243,1.96E-05,171262.5272,3225250.081
11244,2.15E-05,172262.5272,3225250.081
11245,1.43E-05,173262.5272,3225250.081
11246,1.32E-05,174262.5272,3225250.081
11247,1.59E-05,175262.5272,3225250.081
11248,1.56E-05,176262.5272,3225250.081
11249,8.52E-06,177262.5272,3225250.081
11250,7.96E-06,178262.5272,3225250.081
11251,8.80E-06,179262.5272,3225250.081
11252,7.73E-06,180262.5272,3225250.081
11253,2.01E-05,181262.5272,3225250.081
11254,3.13E-05,182262.5272,3225250.081
11255,3.13E-05,183262.5272,3225250.081
11256,2.18E-05,184262.5272,3225250.081
11257,1.30E-05,186262.5272,3225250.081
11258,2.03E-05,187262.5272,3225250.081
11259,7.82E-06,188262.5272,3225250.081
11260,1.37E-05,189262.5272,3225250.081
11261,2.93E-05,190262.5272,3225250.081
11262,5.50E-05,191262.5272,3225250.081
11263,8.52E-05,192262.5272,3225250.081
11264,0.000107126,193262.5272,3225250.081
11265,0.000152305,194262.5272,3225250.081
11266,0.000192275,195262.5272,3225250.081
11267,0.000194345,196262.5272,3225250.081
11268,0.000181869,197262.5272,3225250.081
11269,0.000167733,198262.5272,3225250.081
11270,0.000168266,199262.5272,3225250.081
11271,0.000186306,200262.5272,3225250.081
11272,0.000193589,201262.5272,3225250.081
11273,0.000170359,202262.5272,3225250.081
11274,0.000155438,203262.5272,3225250.081
11275,0.000190021,204262.5272,3225250.081
11276,0.000183904,205262.5272,3225250.081
11277,0.000160333,206262.5272,3225250.081
11278,0.000159604,207262.5272,3225250.081
11279,0.000191977,208262.5272,3225250.081
11280,0.000190481,209262.5272,3225250.081
11281,0.000195865,210262.5272,3225250.081
11282,0.000195852,211262.5272,3225250.081
11283,0.000194547,212262.5272,3225250.081
11284,0.000191078,213262.5272,3225250.081
11285,0.000178776,214262.5272,3225250.081
11286,0.000193858,215262.5272,3225250.081
11287,0.000179427,216262.5272,3225250.081
11288,0.000133533,217262.5272,3225250.081
11289,0.000146485,218262.5272,3225250.081
11290,0.000167935,219262.5272,3225250.081
11291,0.000178447,220262.5272,3225250.081
11292,0.000111857,221262.5272,3225250.081
11293,0.00010915,222262.5272,3225250.081
11294,0.00012137,223262.5272,3225250.081
11295,9.11E-05,224262.5272,3225250.081
11296,5.05E-05,225262.5272,3225250.081
11297,4.25E-05,226262.5272,3225250.081
11298,4.45E-05,227262.5272,3225250.081
11299,4.01E-05,228262.5272,3225250.081
11300,2.98E-05,229262.5272,3225250.081
11301,2.93E-05,230262.5272,3225250.081
11302,3.51E-05,231262.5272,3225250.081
11303,5.14E-05,232262.5272,3225250.081
11304,9.00E-05,233262.5272,3225250.081
11305,0.000109319,234262.5272,3225250.081
11306,0.00011118,235262.5272,3225250.081
11307,0.000108306,236262.5272,3225250.081
11308,0.000112027,237262.5272,3225250.081
11309,0.000112366,238262.5272,3225250.081
11310,0.00012188,239262.5272,3225250.081
11311,0.000124257,240262.5272,3225250.081
11312,0.00011933,241262.5272,3225250.081
11313,9.70E-05,242262.5272,3225250.081
11314,7.61E-05,243262.5272,3225250.081
11315,5.82E-05,244262.5272,3225250.081
11316,7.82E-05,245262.5272,3225250.081
11317,0.000130007,246262.5272,3225250.081
11318,0.000136864,247262.5272,3225250.081
11319,0.000141311,248262.5272,3225250.081
11320,0.000127475,249262.5272,3225250.081
11321,0.000128995,147262.5272,3226250.081
11322,9.68E-05,148262.5272,3226250.081
11323,8.98E-05,149262.5272,3226250.081
11324,9.55E-05,150262.5272,3226250.081
11325,0.000139672,151262.5272,3226250.081
11326,0.000149968,152262.5272,3226250.081
11327,0.000138023,153262.5272,3226250.081
11328,0.000165772,154262.5272,3226250.081
11329,0.000113383,155262.5272,3226250.081
11330,0.000128827,156262.5272,3226250.081
11331,0.00014488,157262.5272,3226250.081
11332,7.23E-05,158262.5272,3226250.081
11333,4.56E-05,159262.5272,3226250.081
11334,2.63E-05,160262.5272,3226250.081
11335,2.41E-05,161262.5272,3226250.081
11336,3.51E-05,162262.5272,3226250.081
11337,8.22E-05,163262.5272,3226250.081
11338,5.45E-05,164262.5272,3226250.081
11339,3.90E-05,165262.5272,3226250.081
11340,3.18E-05,166262.5272,3226250.081
11341,7.17E-05,167262.5272,3226250.081
11342,7.10E-05,168262.5272,3226250.081
11343,5.04E-05,169262.5272,3226250.081
11344,1.96E-05,170262.5272,3226250.081
11345,1.02E-05,171262.5272,3226250.081
11346,3.09E-05,172262.5272,3226250.081
11347,1.17E-05,173262.5272,3226250.081
11348,1.27E-05,174262.5272,3226250.081
11349,8.13E-06,175262.5272,3226250.081
11350,1.39E-05,176262.5272,3226250.081
11351,8.58E-06,178262.5272,3226250.081
11352,1.17E-05,179262.5272,3226250.081
11353,1.44E-05,180262.5272,3226250.081
11354,1.80E-05,181262.5272,3226250.081
11355,1.66E-05,182262.5272,3226250.081
11356,1.42E-05,183262.5272,3226250.081
11357,7.13E-06,184262.5272,3226250.081
11358,1.08E-05,185262.5272,3226250.081
11359,1.23E-05,186262.5272,3226250.081
11360,6.50E-06,187262.5272,3226250.081
11361,9.06E-06,188262.5272,3226250.081
11362,2.31E-05,189262.5272,3226250.081
11363,2.86E-05,190262.5272,3226250.081
11364,2.81E-05,191262.5272,3226250.081
11365,5.05E-05,192262.5272,3226250.081
11366,8.01E-05,193262.5272,3226250.081
11367,0.000113383,194262.5272,3226250.081
11368,0.000157318,195262.5272,3226250.081
11369,0.000191611,196262.5272,3226250.081
11370,0.000179694,197262.5272,3226250.081
11371,0.000193051,198262.5272,3226250.081
11372,0.000188608,199262.5272,3226250.081
11373,0.00019583,200262.5272,3226250.081
11374,0.000191921,201262.5272,3226250.081
11375,0.000186474,202262.5272,3226250.081
11376,0.000164736,203262.5272,3226250.081
11377,0.000187214,204262.5272,3226250.081
11378,0.000194219,205262.5272,3226250.081
11379,0.00018381,206262.5272,3226250.081
11380,0.000146082,207262.5272,3226250.081
11381,0.00016263,208262.5272,3226250.081
11382,0.000190861,209262.5272,3226250.081
11383,0.000183337,210262.5272,3226250.081
11384,0.000195668,211262.5272,3226250.081
11385,0.000184597,212262.5272,3226250.081
11386,0.000193858,213262.5272,3226250.081
11387,0.000192353,214262.5272,3226250.081
11388,0.000192222,215262.5272,3226250.081
11389,0.000161991,216262.5272,3226250.081
11390,0.00015215,217262.5272,3226250.081
11391,0.000182905,218262.5272,3226250.081
11392,0.000188042,219262.5272,3226250.081
11393,9.55E-05,220262.5272,3226250.081
11394,9.24E-05,221262.5272,3226250.081
11395,7.43E-05,222262.5272,3226250.081
11396,8.49E-05,223262.5272,3226250.081
11397,7.98E-05,224262.5272,3226250.081
11398,7.26E-05,225262.5272,3226250.081
11399,8.36E-05,226262.5272,3226250.081
11400,9.06E-05,227262.5272,3226250.081
11401,8.71E-05,228262.5272,3226250.081
11402,8.46E-05,229262.5272,3226250.081
11403,8.36E-05,230262.5272,3226250.081
11404,8.69E-05,231262.5272,3226250.081
11405,9.52E-05,232262.5272,3226250.081
11406,0.000105948,233262.5272,3226250.081
11407,0.000106453,234262.5272,3226250.081
11408,0.000109488,235262.5272,3226250.081
11409,0.00010193,236262.5272,3226250.081
11410,9.42E-05,237262.5272,3226250.081
11411,0.000106621,238262.5272,3226250.081
11412,0.000106621,239262.5272,3226250.081
11413,0.000108137,240262.5272,3226250.081
11414,9.24E-05,241262.5272,3226250.081
11415,7.14E-05,242262.5272,3226250.081
11416,5.38E-05,243262.5272,3226250.081
11417,5.86E-05,244262.5272,3226250.081
11418,7.88E-05,245262.5272,3226250.081
11419,0.000131017,246262.5272,3226250.081
11420,0.000143102,247262.5272,3226250.081
11421,0.00014375,248262.5272,3226250.081
11422,0.000138684,249262.5272,3226250.081
11423,0.00010494,146262.5272,3227250.081
11424,8.39E-05,147262.5272,3227250.081
11425,6.70E-05,148262.5272,3227250.081
11426,0.000111518,149262.5272,3227250.081
11427,0.000162845,150262.5272,3227250.081
11428,0.000150438,151262.5272,3227250.081
11429,0.000123238,152262.5272,3227250.081
11430,7.21E-05,153262.5272,3227250.081
11431,0.000139507,154262.5272,3227250.081
11432,0.00013703,155262.5272,3227250.081
11433,7.52E-05,156262.5272,3227250.081
11434,0.000108137,157262.5272,3227250.081
11435,0.000107463,158262.5272,3227250.081
11436,5.63E-05,159262.5272,3227250.081
11437,4.58E-05,160262.5272,3227250.081
11438,3.59E-05,161262.5272,3227250.081
11439,2.91E-05,162262.5272,3227250.081
11440,3.76E-05,163262.5272,3227250.081
11441,7.61E-05,164262.5272,3227250.081
11442,5.63E-05,165262.5272,3227250.081
11443,4.48E-05,166262.5272,3227250.081
11444,1.89E-05,167262.5272,3227250.081
11445,4.13E-05,168262.5272,3227250.081
11446,6.54E-05,169262.5272,3227250.081
11447,5.60E-05,170262.5272,3227250.081
11448,3.01E-05,171262.5272,3227250.081
11449,4.09E-05,172262.5272,3227250.081
11450,1.66E-05,173262.5272,3227250.081
11451,2.26E-05,174262.5272,3227250.081
11452,2.15E-05,175262.5272,3227250.081
11453,1.43E-05,176262.5272,3227250.081
11454,8.08E-06,177262.5272,3227250.081
11455,9.96E-06,178262.5272,3227250.081
11456,1.19E-05,179262.5272,3227250.081
11457,9.58E-06,180262.5272,3227250.081
11458,1.31E-05,181262.5272,3227250.081
11459,1.58E-05,182262.5272,3227250.081
11460,7.37E-06,184262.5272,3227250.081
11461,8.77E-06,185262.5272,3227250.081
11462,7.79E-06,187262.5272,3227250.081
11463,1.07E-05,188262.5272,3227250.081
11464,1.18E-05,189262.5272,3227250.081
11465,1.47E-05,190262.5272,3227250.081
11466,1.09E-05,191262.5272,3227250.081
11467,1.38E-05,192262.5272,3227250.081
11468,2.93E-05,193262.5272,3227250.081
11469,7.39E-05,194262.5272,3227250.081
11470,0.00012069,195262.5272,3227250.081
11471,0.00019555,196262.5272,3227250.081
11472,0.000193877,197262.5272,3227250.081
11473,0.000194414,198262.5272,3227250.081
11474,0.000195107,199262.5272,3227250.081
11475,0.000195558,200262.5272,3227250.081
11476,0.000193995,201262.5272,3227250.081
11477,0.000183432,202262.5272,3227250.081
11478,0.000176471,203262.5272,3227250.081
11479,0.000192248,204262.5272,3227250.081
11480,0.000194977,205262.5272,3227250.081
11481,0.000192032,206262.5272,3227250.081
11482,0.000141227,207262.5272,3227250.081
11483,0.000183997,208262.5272,3227250.081
11484,0.000189954,209262.5272,3227250.081
11485,0.000195774,210262.5272,3227250.081
11486,0.000192737,211262.5272,3227250.081
11487,0.000187731,212262.5272,3227250.081
11488,0.000195693,213262.5272,3227250.081
11489,0.000188829,214262.5272,3227250.081
11490,0.000185533,215262.5272,3227250.081
11491,0.000195304,216262.5272,3227250.081
11492,0.000195878,217262.5272,3227250.081
11493,0.000192484,218262.5272,3227250.081
11494,0.000167534,219262.5272,3227250.081
11495,0.0001362,220262.5272,3227250.081
11496,0.00011984,221262.5272,3227250.081
11497,0.000110333,222262.5272,3227250.081
11498,8.98E-05,223262.5272,3227250.081
11499,6.45E-05,224262.5272,3227250.081
11500,5.20E-05,225262.5272,3227250.081
11501,7.95E-05,226262.5272,3227250.081
11502,9.17E-05,227262.5272,3227250.081
11503,9.30E-05,228262.5272,3227250.081
11504,9.52E-05,229262.5272,3227250.081
11505,9.61E-05,230262.5272,3227250.081
11506,9.81E-05,231262.5272,3227250.081
11507,0.0001036,232262.5272,3227250.081
11508,0.000102764,233262.5272,3227250.081
11509,9.61E-05,234262.5272,3227250.081
11510,9.94E-05,235262.5272,3227250.081
11511,9.52E-05,236262.5272,3227250.081
11512,6.80E-05,237262.5272,3227250.081
11513,6.02E-05,238262.5272,3227250.081
11514,8.85E-05,239262.5272,3227250.081
11515,8.07E-05,240262.5272,3227250.081
11516,5.41E-05,241262.5272,3227250.081
11517,4.03E-05,242262.5272,3227250.081
11518,3.90E-05,243262.5272,3227250.081
11519,5.69E-05,244262.5272,3227250.081
11520,9.52E-05,245262.5272,3227250.081
11521,0.000136366,246262.5272,3227250.081
11522,0.000145202,247262.5272,3227250.081
11523,0.000143264,248262.5272,3227250.081
11524,0.000140492,249262.5272,3227250.081
11525,6.80E-05,146262.5272,3228250.081
11526,6.48E-05,147262.5272,3228250.081
11527,0.000111857,148262.5272,3228250.081
11528,0.000115421,149262.5272,3228250.081
11529,0.000124087,150262.5272,3228250.081
11530,0.000113553,151262.5272,3228250.081
11531,8.33E-05,152262.5272,3228250.081
11532,8.01E-05,153262.5272,3228250.081
11533,0.000128995,154262.5272,3228250.081
11534,0.00012001,155262.5272,3228250.081
11535,6.54E-05,156262.5272,3228250.081
11536,4.38E-05,157262.5272,3228250.081
11537,8.38E-05,158262.5272,3228250.081
11538,0.00012052,159262.5272,3228250.081
11539,6.91E-05,160262.5272,3228250.081
11540,2.41E-05,161262.5272,3228250.081
11541,3.81E-05,162262.5272,3228250.081
11542,3.84E-05,163262.5272,3228250.081
11543,2.46E-05,164262.5272,3228250.081
11544,6.03E-05,165262.5272,3228250.081
11545,6.02E-05,166262.5272,3228250.081
11546,2.90E-05,167262.5272,3228250.081
11547,2.17E-05,168262.5272,3228250.081
11548,1.94E-05,169262.5272,3228250.081
11549,5.22E-05,170262.5272,3228250.081
11550,5.43E-05,171262.5272,3228250.081
11551,4.75E-05,172262.5272,3228250.081
11552,4.25E-05,173262.5272,3228250.081
11553,3.52E-05,174262.5272,3228250.081
11554,2.46E-05,175262.5272,3228250.081
11555,1.39E-05,176262.5272,3228250.081
11556,6.90E-06,177262.5272,3228250.081
11557,8.46E-06,178262.5272,3228250.081
11558,8.49E-06,179262.5272,3228250.081
11559,8.62E-06,180262.5272,3228250.081
11560,1.07E-05,181262.5272,3228250.081
11561,7.65E-06,184262.5272,3228250.081
11562,6.80E-06,186262.5272,3228250.081
11563,6.33E-06,187262.5272,3228250.081
11564,1.24E-05,188262.5272,3228250.081
11565,1.68E-05,189262.5272,3228250.081
11566,9.75E-06,190262.5272,3228250.081
11567,1.67E-05,191262.5272,3228250.081
11568,3.94E-05,192262.5272,3228250.081
11569,8.21E-05,193262.5272,3228250.081
11570,0.000101596,194262.5272,3228250.081
11571,8.47E-05,195262.5272,3228250.081
11572,0.00017465,196262.5272,3228250.081
11573,0.000188119,197262.5272,3228250.081
11574,0.000195069,198262.5272,3228250.081
11575,0.000194853,199262.5272,3228250.081
11576,0.000193956,200262.5272,3228250.081
11577,0.000189612,201262.5272,3228250.081
11578,0.000180013,202262.5272,3228250.081
11579,0.000185966,203262.5272,3228250.081
11580,0.000189543,204262.5272,3228250.081
11581,0.000184183,205262.5272,3228250.081
11582,0.000195881,206262.5272,3228250.081
11583,0.00019443,207262.5272,3228250.081
11584,0.000143829,208262.5272,3228250.081
11585,0.000195226,209262.5272,3228250.081
11586,0.000193122,210262.5272,3228250.081
11587,0.000189578,211262.5272,3228250.081
11588,0.000193695,212262.5272,3228250.081
11589,0.000190861,213262.5272,3228250.081
11590,0.000194464,214262.5272,3228250.081
11591,0.000187653,215262.5272,3228250.081
11592,0.000184868,216262.5272,3228250.081
11593,0.000174889,217262.5272,3228250.081
11594,0.000154149,218262.5272,3228250.081
11595,0.00018549,219262.5272,3228250.081
11596,0.0001337,220262.5272,3228250.081
11597,0.000103433,221262.5272,3228250.081
11598,9.24E-05,222262.5272,3228250.081
11599,7.51E-05,223262.5272,3228250.081
11600,3.62E-05,224262.5272,3228250.081
11601,3.57E-05,225262.5272,3228250.081
11602,7.24E-05,226262.5272,3228250.081
11603,8.50E-05,227262.5272,3228250.081
11604,9.08E-05,228262.5272,3228250.081
11605,9.55E-05,229262.5272,3228250.081
11606,9.70E-05,230262.5272,3228250.081
11607,0.000102263,231262.5272,3228250.081
11608,9.48E-05,232262.5272,3228250.081
11609,9.35E-05,233262.5272,3228250.081
11610,8.79E-05,234262.5272,3228250.081
11611,8.74E-05,235262.5272,3228250.081
11612,7.75E-05,236262.5272,3228250.081
11613,6.54E-05,237262.5272,3228250.081
11614,5.82E-05,238262.5272,3228250.081
11615,7.07E-05,239262.5272,3228250.081
11616,5.56E-05,240262.5272,3228250.081
11617,3.27E-05,241262.5272,3228250.081
11618,3.20E-05,242262.5272,3228250.081
11619,5.48E-05,243262.5272,3228250.081
11620,8.52E-05,244262.5272,3228250.081
11621,0.000123578,245262.5272,3228250.081
11622,0.000147282,246262.5272,3228250.081
11623,0.000146005,247262.5272,3228250.081
11624,0.000146804,248262.5272,3228250.081
11625,5.86E-05,146262.5272,3229250.081
11626,6.94E-05,147262.5272,3229250.081
11627,0.000114232,148262.5272,3229250.081
11628,9.52E-05,149262.5272,3229250.081
11629,0.000122049,150262.5272,3229250.081
11630,8.33E-05,151262.5272,3229250.081
11631,4.90E-05,152262.5272,3229250.081
11632,7.30E-05,153262.5272,3229250.081
11633,0.000137527,154262.5272,3229250.081
11634,0.000102597,155262.5272,3229250.081
11635,2.69E-05,156262.5272,3229250.081
11636,2.49E-05,157262.5272,3229250.081
11637,3.91E-05,158262.5272,3229250.081
11638,4.31E-05,159262.5272,3229250.081
11639,9.35E-05,160262.5272,3229250.081
11640,7.01E-05,161262.5272,3229250.081
11641,4.70E-05,162262.5272,3229250.081
11642,3.81E-05,163262.5272,3229250.081
11643,3.14E-05,164262.5272,3229250.081
11644,2.80E-05,165262.5272,3229250.081
11645,4.85E-05,166262.5272,3229250.081
11646,5.64E-05,167262.5272,3229250.081
11647,2.93E-05,168262.5272,3229250.081
11648,2.77E-05,169262.5272,3229250.081
11649,3.67E-05,170262.5272,3229250.081
11650,3.14E-05,171262.5272,3229250.081
11651,2.57E-05,172262.5272,3229250.081
11652,2.21E-05,173262.5272,3229250.081
11653,3.00E-05,174262.5272,3229250.081
11654,2.01E-05,175262.5272,3229250.081
11655,1.42E-05,176262.5272,3229250.081
11656,1.74E-05,177262.5272,3229250.081
11657,1.35E-05,178262.5272,3229250.081
11658,7.32E-06,179262.5272,3229250.081
11659,9.02E-06,180262.5272,3229250.081
11660,1.69E-05,181262.5272,3229250.081
11661,1.23E-05,182262.5272,3229250.081
11662,9.96E-06,184262.5272,3229250.081
11663,1.05E-05,186262.5272,3229250.081
11664,6.45E-06,187262.5272,3229250.081
11665,1.59E-05,189262.5272,3229250.081
11666,1.92E-05,190262.5272,3229250.081
11667,5.23E-05,191262.5272,3229250.081
11668,8.32E-05,192262.5272,3229250.081
11669,9.08E-05,193262.5272,3229250.081
11670,2.39E-05,194262.5272,3229250.081
11671,7.11E-05,195262.5272,3229250.081
11672,0.000122559,196262.5272,3229250.081
11673,0.00017778,197262.5272,3229250.081
11674,0.000191668,198262.5272,3229250.081
11675,0.000194579,199262.5272,3229250.081
11676,0.00019549,200262.5272,3229250.081
11677,0.000195356,201262.5272,3229250.081
11678,0.000183337,202262.5272,3229250.081
11679,0.000183241,203262.5272,3229250.081
11680,0.000188383,204262.5272,3229250.081
11681,0.000166792,205262.5272,3229250.081
11682,0.00019214,206262.5272,3229250.081
11683,0.000189473,207262.5272,3229250.081
11684,0.000137111,208262.5272,3229250.081
11685,0.000188829,209262.5272,3229250.081
11686,0.000166248,210262.5272,3229250.081
11687,0.000189543,211262.5272,3229250.081
11688,0.000155741,212262.5272,3229250.081
11689,0.000191977,213262.5272,3229250.081
11690,0.000176415,214262.5272,3229250.081
11691,0.000164251,215262.5272,3229250.081
11692,0.000178004,216262.5272,3229250.081
11693,0.00017653,217262.5272,3229250.081
