FID,FID_,Field1,Rgd,Alt,StdRgd,StdAlt,D_0,x,y
4561,12081,25259,22.382900200000002,4212,-0.959808427000000,-0.856956264000000,0.000195517000000,199262.527200000010000,3233250.080999999800000
4562,12082,25260,17.875000000000000,4171,-1.177136360000000,-0.912067069000000,0.000195882000000,200262.527200000010000,3233250.080999999800000
4563,12083,25261,20.485500300000002,4143,-1.051282945000000,-0.949703716000000,0.000195744000000,201262.527200000010000,3233250.080999999800000
4564,12084,25262,21.603200900000001,3985,-0.997398087000000,-1.162081941000000,0.000189190000000,202262.527200000010000,3233250.080999999800000
4565,12085,25263,20.174600600000002,3868,-1.066271562000000,-1.319349361000000,0.000178501000000,203262.527200000010000,3233250.080999999800000
4566,12086,25264,22.679899200000001,3939,-0.945489969000000,-1.223913576000000,0.000185533000000,204262.527200000010000,3233250.080999999800000
4567,12087,25265,21.083799400000000,3748,-1.022438671000000,-1.480649278000000,0.000163337000000,205262.527200000010000,3233250.080999999800000
4568,12088,25266,27.511699700000001,3899,-0.712546655000000,-1.277680215000000,0.000181768000000,206262.527200000010000,3233250.080999999800000
4569,12089,25267,29.612199799999999,3942,-0.611280583000000,-1.219881078000000,0.000185794000000,207262.527200000010000,3233250.080999999800000
4570,12090,25268,27.214599600000000,3861,-0.726869986000000,-1.328758522000000,0.000177722000000,208262.527200000010000,3233250.080999999800000
4571,12091,25269,29.714099900000001,4107,-0.606367932000000,-0.998093691000000,0.000195107000000,209262.527200000010000,3233250.080999999800000
4572,12092,25270,28.575500500000000,4273,-0.661260331000000,-0.774962139000000,0.000193736000000,210262.527200000010000,3233250.080999999800000
4573,12093,25271,27.295000099999999,4431,-0.722993842000000,-0.562583914000000,0.000182613000000,211262.527200000010000,3233250.080999999800000
4574,12094,25272,30.671499300000001,4482,-0.560211269000000,-0.494031449000000,0.000177216000000,212262.527200000010000,3233250.080999999800000
4575,12095,25273,36.680000300000003,4264,-0.270538685000000,-0.787059633000000,0.000194091000000,213262.527200000010000,3233250.080999999800000
4576,12096,25274,36.074798600000001,4291,-0.299715736000000,-0.750767151000000,0.000192932000000,214262.527200000010000,3233250.080999999800000
4577,12097,25275,33.675998700000001,4620,-0.415362977000000,-0.308536544000000,0.000159094000000,215262.527200000010000,3233250.080999999800000
4578,12098,25276,42.330001799999998,4182,0.001850475000000,-0.897281243000000,0.000195850000000,216262.527200000010000,3233250.080999999800000
4579,12099,25277,44.509799999999998,4142,0.106939544000000,-0.951047882000000,0.000195734000000,217262.527200000010000,3233250.080999999800000
4580,12100,25278,45.235900899999997,4433,0.141945201000000,-0.559895582000000,0.000182417000000,218262.527200000010000,3233250.080999999800000
4581,12101,25279,36.345798500000001,4761,-0.286650706000000,-0.119009140000000,0.000136864000000,219262.527200000010000,3233250.080999999800000
4582,12102,25280,24.883199699999999,4830,-0.839267843000000,-0.026261688000000,0.000125274000000,220262.527200000010000,3233250.080999999800000
4583,12103,25281,21.243200300000002,4883,-1.014753881000000,0.044979109000000,0.000116270000000,221262.527200000010000,3233250.080999999800000
4584,12104,25282,24.005800199999999,5065,-0.881567675000000,0.289617317000000,0.000086100000000,222262.527200000010000,3233250.080999999800000
4585,12105,25283,35.472801199999999,5395,-0.328738306000000,0.733192091000000,0.000042100000000,223262.527200000010000,3233250.080999999800000
4586,12106,25284,37.843700400000003,5602,-0.214436170000000,1.011434449000000,0.000023900000000,224262.527200000010000,3233250.080999999800000
4587,12156,25456,27.859800300000000,5813,-0.695764565000000,1.295053470000000,0.000012300000000,175262.527200000010000,3234250.080999999800000
